Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2009-10,26,UTA,NBA,PG,60,4,13.4,1.6,4.0,.405,0.3,1.1,.286,1.3,3.0,.447,.442,0.7,1.0,.695,0.5,0.8,1.2,2.1,0.7,0.2,0.9,1.8,4.3,https://www.basketball-reference.com/players/p/pricero01.html
2010-11,27,UTA,NBA,SG,59,0,12.2,1.3,3.6,.352,0.3,1.2,.290,0.9,2.4,.383,.400,0.5,0.7,.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,3.3,https://www.basketball-reference.com/players/p/pricero01.html
2011-12,28,PHO,NBA,PG,36,8,14.4,1.4,3.6,.377,0.4,1.2,.295,1.0,2.4,.419,.427,0.6,0.7,.800,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2.0,3.6,https://www.basketball-reference.com/players/p/pricero01.html
2012-13,29,POR,NBA,PG,39,0,13.1,1.0,3.1,.325,0.3,1.0,.256,0.7,2.1,.358,.367,0.4,0.6,.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7,https://www.basketball-reference.com/players/p/pricero01.html
2013-14,30,ORL,NBA,SG,31,2,12.2,0.9,3.0,.304,0.3,1.4,.209,0.6,1.6,.388,.353,0.3,0.4,.692,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.4,https://www.basketball-reference.com/players/p/pricero01.html
2014-15,31,LAL,NBA,PG,43,20,22.8,1.8,5.2,.345,0.7,2.5,.284,1.1,2.7,.404,.415,0.8,1.0,.800,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1,https://www.basketball-reference.com/players/p/pricero01.html
2015-16,32,PHO,NBA,PG,62,18,19.5,1.9,4.9,.384,1.1,3.2,.347,0.8,1.7,.453,.497,0.5,0.7,.756,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3,https://www.basketball-reference.com/players/p/pricero01.html
2016-17,33,PHO,NBA,PG,14,0,9.6,0.3,1.7,.167,0.2,1.2,.176,0.1,0.5,.143,.229,0.2,0.3,.750,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,https://www.basketball-reference.com/players/p/pricero01.html
2012-13,35,NYK,NBA,PG,78,18,16.2,1.3,2.8,.455,0.7,1.7,.396,0.6,1.1,.547,.575,0.3,0.3,.880,0.5,1.3,1.8,3.0,0.9,0.0,1.1,1.6,3.5,https://www.basketball-reference.com/players/p/prigipa01.html
2013-14,36,NYK,NBA,PG,66,27,19.4,1.3,2.9,.461,1.0,2.1,.464,0.3,0.8,.451,.631,0.2,0.2,.917,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8,https://www.basketball-reference.com/players/p/prigipa01.html
2014-15,37,TOT,NBA,PG,67,3,17.9,1.4,3.4,.399,0.9,2.5,.343,0.5,0.9,.548,.524,0.5,0.6,.854,0.4,1.3,1.8,2.6,1.2,0.0,0.9,1.3,4.1,https://www.basketball-reference.com/players/p/prigipa01.html
2014-15,37,NYK,NBA,PG,43,3,18.5,1.6,3.7,.422,1.0,2.7,.374,0.6,1.1,.543,.556,0.5,0.6,.846,0.4,1.4,1.9,2.4,1.2,0.0,1.1,1.2,4.7,https://www.basketball-reference.com/players/p/prigipa01.html
2014-15,37,HOU,NBA,PG,24,0,16.8,1.0,2.8,.343,0.6,2.1,.275,0.4,0.7,.563,.448,0.5,0.6,.867,0.5,1.1,1.6,2.8,1.1,0.0,0.6,1.5,3.0,https://www.basketball-reference.com/players/p/prigipa01.html
2015-16,38,LAC,NBA,PG,59,3,13.9,0.9,2.5,.374,0.5,1.6,.295,0.5,0.9,.519,.469,0.1,0.1,.875,0.6,1.3,1.9,2.2,0.9,0.0,0.8,1.4,2.5,https://www.basketball-reference.com/players/p/prigipa01.html
2016-17,22,ATL,NBA,SF,59,10,16.6,1.9,4.8,.400,0.6,1.7,.324,1.4,3.1,.443,.458,1.3,1.6,.787,0.4,2.2,2.7,0.9,0.7,0.5,1.0,1.6,5.7,https://www.basketball-reference.com/players/p/princta02.html
2017-18,23,ATL,NBA,SF,82,82,30.0,5.1,11.9,.426,2.1,5.6,.385,2.9,6.3,.461,.516,1.9,2.2,.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1,https://www.basketball-reference.com/players/p/princta02.html
2018-19,24,ATL,NBA,SF,55,47,28.2,4.8,10.8,.441,2.2,5.7,.390,2.5,5.1,.498,.545,1.7,2.1,.819,0.4,3.2,3.6,2.1,1.0,0.3,1.8,2.6,13.5,https://www.basketball-reference.com/players/p/princta02.html
2019-20,25,BRK,NBA,PF,64,61,29.0,4.3,11.5,.376,2.3,6.7,.339,2.1,4.8,.429,.475,1.1,1.4,.798,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,12.1,https://www.basketball-reference.com/players/p/princta02.html
2007-08,21,BOS,NBA,PG,15,0,6.3,0.9,2.6,.359,0.2,0.8,.250,0.7,1.8,.407,.397,0.1,0.1,.500,0.1,0.5,0.5,0.9,0.3,0.0,0.3,0.7,2.1,https://www.basketball-reference.com/players/p/pruitga01.html
2008-09,22,BOS,NBA,SG,47,0,7.8,0.7,2.1,.307,0.3,1.0,.292,0.4,1.1,.321,.376,0.4,0.4,.810,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2.0,https://www.basketball-reference.com/players/p/pruitga01.html
2017-18,28,PHI,NBA,PG,3,0,2.0,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,https://www.basketball-reference.com/players/p/pulleja01.html
2017-18,23,ORL,NBA,SG,16,2,18.1,2.2,6.7,.327,0.8,3.3,.250,1.4,3.4,.400,.388,0.8,0.9,.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6.0,https://www.basketball-reference.com/players/p/purviro01.html
2017-18,22,HOU,NBA,C,18,0,6.9,0.3,1.8,.188,0.1,1.1,.105,0.2,0.7,.308,.219,0.4,0.7,.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2,https://www.basketball-reference.com/players/q/qizh01.html
2018-19,23,HOU,NBA,PF,1,0,1.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://www.basketball-reference.com/players/q/qizh01.html
2016-17,22,POR,NBA,SG,16,0,5.0,0.8,1.8,.448,0.3,0.8,.385,0.5,1.0,.500,.534,0.0,0.2,.000,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,https://www.basketball-reference.com/players/q/quartti01.html
2017-18,23,HOU,NBA,SG,3,0,4.3,0.3,1.0,.333,0.0,0.7,.000,0.3,0.3,1.000,.333,0.7,0.7,1.000,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.3,https://www.basketball-reference.com/players/q/quartti01.html
2006-07,23,MIA,NBA,PG,42,1,9.7,1.1,3.1,.366,0.5,1.4,.351,0.7,1.8,.378,.443,0.6,0.9,.676,0.1,0.6,0.7,1.5,0.4,0.0,0.5,0.8,3.4,https://www.basketball-reference.com/players/q/quinnch01.html
2007-08,24,MIA,NBA,PG,60,25,22.3,2.6,6.2,.424,1.1,2.7,.403,1.6,3.6,.439,.509,1.4,1.6,.867,0.2,1.8,2.0,3.0,0.8,0.1,0.9,1.5,7.8,https://www.basketball-reference.com/players/q/quinnch01.html
2008-09,25,MIA,NBA,PG,66,0,14.6,1.8,4.4,.408,0.8,2.1,.409,0.9,2.3,.408,.505,0.7,0.9,.810,0.1,1.0,1.1,2.0,0.4,0.0,0.5,1.2,5.1,https://www.basketball-reference.com/players/q/quinnch01.html
