Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2016-17,24,TOR,NBA,PF,11,118,.313,15.3,,.625,.250,.146,.083,.146,.375,,.400,.583,.143,.500,.286,.167,,.833,.667,,.000,0,,.056,1.000,,0,0,https://www.basketball-reference.com/players/s/sullija01.html
2009-10,22,DET,NBA,SF,44,405,.354,14.4,,.677,.292,.062,.054,.269,.323,,.352,.500,.250,.143,.257,.357,,.645,.933,,.046,6,,.452,.421,,0,0,https://www.basketball-reference.com/players/s/summeda01.html
2010-11,23,DET,NBA,SF,22,199,.406,15.2,,.696,.174,.130,.101,.290,.304,,.396,.583,.111,.714,.300,.429,,.789,1.000,,.058,2,,.571,.500,,0,0,https://www.basketball-reference.com/players/s/summeda01.html
2011-12,24,NOH,NBA,SF,15,209,.431,14.7,,.754,.262,.046,.077,.369,.246,,.469,.471,1.000,.000,.500,.313,,.826,.800,,.046,2,,.625,.400,,0,0,https://www.basketball-reference.com/players/s/summeda01.html
2012-13,25,LAC,NBA,PF,2,7,.250,17.0,,1.000,.000,.250,.000,.750,.000,,.250,,.000,,.333,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/s/summeda01.html
2017-18,22,IND,NBA,PG,1,2,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/s/sumneed01.html
2018-19,23,IND,NBA,PG,23,210,.344,13.5,,.578,.375,.094,.031,.078,.422,,.405,.375,.500,.500,.400,.259,,.600,.857,,.000,0,,.296,.375,,0,0,https://www.basketball-reference.com/players/s/sumneed01.html
2019-20,24,IND,NBA,SG,31,447,.430,12.1,,.627,.359,.204,.063,.000,.373,,.528,.725,.276,.222,,.264,,.574,.929,,.049,7,,.302,.625,,1,0,https://www.basketball-reference.com/players/s/sumneed01.html
2017-18,20,POR,NBA,PF,27,189,.400,7.5,,.867,.500,.233,.033,.100,.133,,.442,.533,.357,.500,.167,.125,,.696,1.000,,.050,2,,.125,.000,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2018-19,21,TOT,NBA,PF,21,178,.340,9.0,,.868,.358,.302,.113,.094,.132,,.370,.579,.313,.167,.000,.143,,.471,1.000,,.057,3,,.571,.250,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2018-19,21,POR,NBA,PF,18,145,.318,8.1,,.886,.409,.295,.091,.091,.114,,.333,.556,.154,.250,.000,.200,,.462,1.000,,.068,3,,.600,.333,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2018-19,21,SAC,NBA,PF,3,33,.444,13.3,,.778,.111,.333,.222,.111,.222,,.571,1.000,1.000,.000,.000,.000,,.500,,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2019-20,22,TOT,NBA,"C,PF",27,288,.596,5.3,,.957,.617,.191,.106,.043,.043,,.622,.724,.444,.400,.500,.000,,.750,,,.021,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2019-20,22,SAC,NBA,C,7,23,.500,6.5,,1.000,.500,.250,.000,.250,.000,,.500,.500,1.000,,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2019-20,22,POR,NBA,PF,20,265,.605,5.2,,.953,.628,.186,.116,.023,.047,,.634,.741,.375,.400,1.000,.000,,.731,,,.023,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/s/swanica01.html
2003-04,21,NYK,NBA,PF,42,494,.493,5.6,,.993,.507,.264,.121,.100,.007,,.496,.676,.270,.412,.286,.000,,.536,,,.079,10,,.000,,,1,0,https://www.basketball-reference.com/players/s/sweetmi01.html
2004-05,22,NYK,NBA,C,77,1509,.531,4.2,,.998,.621,.200,.101,.076,.002,,.533,.650,.348,.356,.294,.000,,.586,,,.067,29,,.000,,,0,0,https://www.basketball-reference.com/players/s/sweetmi01.html
2005-06,23,CHI,NBA,C,66,1222,.450,5.6,,1.000,.489,.270,.126,.115,.000,,.450,.535,.417,.321,.314,,,.605,,,.032,12,,,,,0,0,https://www.basketball-reference.com/players/s/sweetmi01.html
2006-07,24,CHI,NBA,C,48,385,.433,3.2,,1.000,.612,.291,.075,.022,.000,,.433,.573,.128,.500,.333,,,.603,,,.060,7,,,,,0,0,https://www.basketball-reference.com/players/s/sweetmi01.html
2004-05,19,SEA,NBA,C,16,72,.455,8.2,,1.000,.091,.545,.364,.000,.000,,.455,1.000,.333,.500,,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/s/swiftro01.html
2005-06,20,SEA,NBA,C,47,987,.515,3.7,,1.000,.544,.332,.108,.017,.000,,.515,.580,.413,.538,.250,,,.669,,,.183,40,,,,,0,0,https://www.basketball-reference.com/players/s/swiftro01.html
2007-08,22,SEA,NBA,C,8,98,.353,4.7,,1.000,.529,.176,.294,.000,.000,,.353,.333,.000,.600,,,,.667,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/s/swiftro01.html
2008-09,23,OKC,NBA,C,26,343,.521,5.7,,1.000,.437,.296,.225,.042,.000,,.521,.645,.429,.500,.000,,,.757,,,.113,7,,,,,0,0,https://www.basketball-reference.com/players/s/swiftro01.html
2010-11,22,ATL,NBA,SF,3,21,.333,6.7,,.833,.333,.500,.000,.000,.167,,.400,.500,.333,,,.000,,.000,,,.000,0,,1.000,.000,,0,0,https://www.basketball-reference.com/players/s/sypa01.html
2004-05,24,PHO,NBA,PG,4,17,.167,12.7,,.833,.333,.000,.167,.333,.167,,.000,.000,,.000,.000,1.000,,,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/t/tabusyu01.html
2005-06,20,GSW,NBA,C,17,144,.605,3.4,,1.000,.632,.263,.105,.000,.000,,.605,.667,.400,.750,,,,.609,,,.132,5,,,,,0,0,https://www.basketball-reference.com/players/t/taftch01.html
2017-18,19,BOS,NBA,SF,80,2438,.475,12.7,,.710,.320,.107,.096,.188,.290,,.492,.629,.258,.438,.420,.434,,.565,.924,,.071,51,,.227,.564,,0,0,https://www.basketball-reference.com/players/t/tatumja01.html
2018-19,20,BOS,NBA,SF,79,2455,.450,13.6,,.700,.261,.133,.137,.169,.300,,.483,.678,.326,.430,.349,.373,,.497,.853,,.070,68,,.273,.341,,0,0,https://www.basketball-reference.com/players/t/tatumja01.html
2019-20,21,BOS,NBA,PF,66,2265,.450,14.4,,.617,.248,.155,.126,.089,.383,,.480,.618,.374,.396,.394,.403,,.433,.545,,.050,56,,.171,.413,,3,0,https://www.basketball-reference.com/players/t/tatumja01.html
2015-16,23,ATL,NBA,C,11,73,.579,2.8,,1.000,.737,.158,.053,.053,.000,,.579,.714,.333,.000,.000,,,.636,,,.316,5,,,,,0,0,https://www.basketball-reference.com/players/t/tavarwa01.html
2016-17,24,TOT,NBA,C,2,28,.800,3.6,,1.000,.400,.600,.000,.000,.000,,.800,1.000,.667,,,,,.750,,,.200,1,,,,,0,0,https://www.basketball-reference.com/players/t/tavarwa01.html
2016-17,24,ATL,NBA,C,1,4,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,1.000,1,,,,,0,0,https://www.basketball-reference.com/players/t/tavarwa01.html
2016-17,24,CLE,NBA,C,1,24,.750,4.5,,1.000,.250,.750,.000,.000,.000,,.750,1.000,.667,,,,,.667,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/t/tavarwa01.html
2005-06,23,WAS,NBA,SG,51,465,.390,11.7,,.875,.360,.096,.051,.368,.125,,.412,.510,.308,.429,.340,.235,,.551,.500,,.015,2,,.235,.250,,0,0,https://www.basketball-reference.com/players/t/taylodo01.html
2006-07,24,WAS,NBA,SG,47,369,.400,12.6,,.879,.314,.093,.064,.407,.121,,.431,.591,.231,.222,.386,.176,,.547,.333,,.021,3,,.176,.000,,0,0,https://www.basketball-reference.com/players/t/taylodo01.html
2016-17,22,HOU,NBA,PG,4,52,.143,11.9,,.714,.286,.286,.000,.143,.286,,.200,.000,.000,,1.000,.000,,1.000,,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/t/taylois01.html
2017-18,23,ATL,NBA,PG,67,1167,.418,9.6,,.795,.374,.256,.108,.056,.205,,.461,.610,.390,.214,.273,.250,,.266,.750,,.010,3,,.138,.455,,3,0,https://www.basketball-reference.com/players/t/taylois01.html
2012-13,23,CHA,NBA,SF,77,1507,.431,13.7,,.614,.356,.055,.068,.135,.386,,.486,.627,.136,.259,.370,.344,,.681,.981,,.098,35,,.403,.419,,0,0,https://www.basketball-reference.com/players/t/tayloje03.html
2013-14,24,CHA,NBA,SF,26,629,.376,12.6,,.693,.390,.069,.046,.188,.307,,.424,.600,.200,.100,.220,.269,,.719,1.000,,.110,22,,.537,.361,,1,0,https://www.basketball-reference.com/players/t/tayloje03.html
2014-15,25,CHO,NBA,SF,29,430,.395,13.1,,.684,.307,.123,.053,.202,.316,,.436,.657,.071,.333,.348,.306,,.647,1.000,,.088,9,,.444,.375,,0,0,https://www.basketball-reference.com/players/t/tayloje03.html
2009-10,23,HOU,NBA,SG,31,303,.378,9.1,,.815,.487,.134,.067,.126,.185,,.412,.517,.250,.250,.267,.227,,.375,1.000,,.050,5,,.455,.200,,0,0,https://www.basketball-reference.com/players/t/tayloje02.html
2010-11,24,TOT,NBA,SG,34,483,.480,9.6,,.770,.500,.143,.026,.102,.230,,.530,.643,.357,.600,.200,.311,,.488,.929,,.112,20,,.311,.286,,1,0,https://www.basketball-reference.com/players/t/tayloje02.html
2010-11,24,HOU,NBA,SG,8,77,.500,9.1,,.844,.500,.156,.031,.156,.156,,.519,.563,.400,1.000,.400,.400,,.500,1.000,,.063,2,,.400,1.000,,0,0,https://www.basketball-reference.com/players/t/tayloje02.html
2010-11,24,SAC,NBA,SG,26,406,.476,9.7,,.756,.500,.140,.024,.091,.244,,.532,.659,.348,.500,.133,.300,,.485,.917,,.122,18,,.300,.167,,1,0,https://www.basketball-reference.com/players/t/tayloje02.html
2008-09,23,LAC,NBA,PG,51,771,.412,9.6,,.850,.404,.217,.079,.150,.150,,.427,.454,.414,.286,.450,.325,,.268,.692,,.034,5,,.175,.429,,5,1,https://www.basketball-reference.com/players/t/taylomi01.html
2012-13,22,BRK,NBA,PG,38,221,.368,9.3,,.851,.333,.356,.046,.115,.149,,.351,.379,.226,.500,.600,.462,,.192,.333,,.023,2,,.077,1.000,,0,0,https://www.basketball-reference.com/players/t/tayloty01.html
2013-14,23,BRK,NBA,PG,23,270,.341,10.2,,.868,.341,.242,.121,.165,.132,,.354,.419,.409,.182,.267,.250,,.286,.667,,.022,2,,.083,.000,,0,0,https://www.basketball-reference.com/players/t/tayloty01.html
2009-10,21,ATL,NBA,PG,71,719,.396,10.4,,.859,.366,.256,.044,.194,.141,,.426,.554,.345,.100,.364,.219,,.277,.571,,.040,9,,.094,.333,,3,0,https://www.basketball-reference.com/players/t/teaguje01.html
2010-11,22,ATL,NBA,PG,70,963,.438,10.5,,.842,.316,.273,.109,.145,.158,,.449,.563,.458,.333,.273,.375,,.270,.444,,.049,15,,.104,.600,,1,0,https://www.basketball-reference.com/players/t/teaguje01.html
2011-12,23,ATL,NBA,PG,66,2183,.476,9.9,,.778,.400,.222,.074,.082,.222,,.514,.613,.436,.420,.327,.342,,.223,.765,,.055,33,,.060,.333,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,24,ATL,NBA,PG,80,2628,.451,11.4,,.745,.337,.213,.077,.119,.255,,.482,.595,.386,.427,.371,.359,,.203,.719,,.022,19,,.097,.375,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2013-14,25,ATL,NBA,PG,79,2542,.438,10.9,,.784,.308,.255,.117,.104,.216,,.469,.606,.381,.377,.380,.329,,.199,.595,,.009,8,,.111,.400,,2,0,https://www.basketball-reference.com/players/t/teaguje01.html
2014-15,26,ATL,NBA,PG,73,2228,.460,10.5,,.767,.364,.233,.086,.083,.233,,.496,.619,.362,.421,.405,.343,,.193,.690,,.024,20,,.116,.333,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2015-16,27,ATL,NBA,PG,79,2255,.439,11.0,,.722,.372,.156,.098,.094,.278,,.454,.563,.338,.412,.269,.400,,.167,.636,,.005,4,,.105,.448,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2016-17,28,IND,NBA,PG,82,2657,.442,12.4,,.723,.237,.295,.099,.091,.277,,.475,.558,.407,.500,.458,.357,,.096,.600,,.002,2,,.091,.304,,3,0,https://www.basketball-reference.com/players/t/teaguje01.html
2017-18,29,MIN,NBA,PG,70,2311,.446,12.3,,.713,.209,.272,.157,.073,.287,,.477,.651,.394,.440,.379,.368,,.104,.560,,.013,9,,.096,.409,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2018-19,30,MIN,NBA,PG,42,1264,.423,11.7,,.748,.260,.276,.139,.072,.252,,.453,.583,.357,.483,.300,.333,,.106,.629,,.022,8,,.038,.250,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2019-20,31,TOT,NBA,PG,59,1464,.436,10.9,,.761,.303,.297,.123,.039,.239,,.457,.574,.407,.317,.368,.368,,.159,.465,,.010,4,,.085,.500,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2019-20,31,MIN,NBA,PG,34,945,.448,11.1,,.731,.296,.315,.102,.019,.269,,.473,.531,.431,.394,.667,.379,,.134,.424,,.003,1,,.080,.286,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2019-20,31,ATL,NBA,PG,25,519,.412,10.5,,.818,.315,.261,.164,.079,.182,,.430,.654,.349,.222,.231,.333,,.207,.600,,.024,3,,.100,1.000,,0,0,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,19,CHI,NBA,PG,48,392,.381,11.2,,.796,.389,.168,.018,.221,.204,,.433,.455,.526,.500,.320,.174,,.282,1.000,,.000,0,,.087,.500,,0,0,https://www.basketball-reference.com/players/t/teaguma01.html
2013-14,20,TOT,NBA,SG,40,443,.319,10.0,,.849,.395,.210,.067,.176,.151,,.327,.447,.200,.375,.190,.278,,.212,.600,,.008,0,,.000,,,0,0,https://www.basketball-reference.com/players/t/teaguma01.html
2013-14,20,CHI,NBA,SG,19,242,.242,9.2,,.848,.439,.227,.061,.121,.152,,.250,.310,.200,.250,.125,.200,,.214,.500,,.015,0,,.000,,,0,0,https://www.basketball-reference.com/players/t/teaguma01.html
2013-14,20,BRK,NBA,SG,21,201,.415,11.0,,.849,.340,.189,.075,.245,.151,,.422,.667,.200,.500,.231,.375,,.211,.667,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/t/teaguma01.html
2017-18,24,MEM,NBA,PG,3,74,.250,16.8,,.750,.250,.063,.125,.313,.250,,.250,.500,1.000,.000,.000,.250,,.000,.000,,.000,0,,.250,.000,,1,0,https://www.basketball-reference.com/players/t/teaguma01.html
2012-13,27,BRK,NBA,PF,53,499,.384,19.2,,.416,.135,.103,.043,.135,.584,,.442,.440,.316,.375,.560,.343,,.735,.973,,.016,2,,.111,.500,,2,0,https://www.basketball-reference.com/players/t/teletmi01.html
2013-14,28,BRK,NBA,SF,72,1396,.418,19.4,,.340,.151,.081,.049,.057,.660,,.472,.513,.442,.423,.467,.390,,.553,.971,,.021,8,,.143,.400,,4,0,https://www.basketball-reference.com/players/t/teletmi01.html
2014-15,29,BRK,NBA,PF,40,892,.382,18.0,,.395,.201,.103,.022,.072,.605,,.476,.531,.424,.286,.435,.321,,.633,.984,,.016,5,,.083,.625,,1,0,https://www.basketball-reference.com/players/t/teletmi01.html
2015-16,30,PHO,NBA,PF,79,1686,.427,17.9,,.408,.129,.134,.069,.076,.592,,.476,.670,.413,.370,.356,.393,,.536,.950,,.013,10,,.096,.364,,1,0,https://www.basketball-reference.com/players/t/teletmi01.html
2016-17,31,MIL,NBA,PF,70,1133,.373,20.9,,.270,.115,.055,.045,.055,.730,,.460,.542,.435,.316,.435,.341,,.750,.971,,.012,4,,.197,.333,,2,0,https://www.basketball-reference.com/players/t/teletmi01.html
2017-18,32,MIL,NBA,PF,10,159,.439,22.0,,.211,.053,.053,.053,.053,.789,,.333,.333,.333,.333,.333,.467,,1.000,1.000,,.000,0,,.133,.500,,0,0,https://www.basketball-reference.com/players/t/teletmi01.html
2004-05,19,POR,NBA,PG,68,1330,.393,12.8,,.840,.281,.112,.114,.333,.160,,.421,.537,.271,.286,.420,.246,,.349,.765,,.000,0,,.275,.368,,2,0,https://www.basketball-reference.com/players/t/telfase01.html
2005-06,20,POR,NBA,PG,68,1641,.394,13.4,,.720,.330,.062,.080,.247,.280,,.411,.545,.222,.326,.308,.352,,.170,.719,,.000,0,,.216,.457,,3,0,https://www.basketball-reference.com/players/t/telfase01.html
2006-07,21,BOS,NBA,PG,78,1578,.371,13.7,,.730,.302,.076,.124,.228,.270,,.402,.517,.250,.339,.333,.289,,.266,.946,,.000,0,,.383,.327,,2,0,https://www.basketball-reference.com/players/t/telfase01.html
2007-08,22,MIN,NBA,PG,60,1933,.401,13.3,,.795,.264,.117,.117,.297,.205,,.432,.483,.277,.446,.442,.281,,.236,.938,,.000,0,,.246,.286,,3,0,https://www.basketball-reference.com/players/t/telfase01.html
2008-09,23,MIN,NBA,PG,75,2095,.383,14.9,,.697,.234,.082,.121,.261,.303,,.399,.436,.368,.429,.363,.346,,.134,.781,,.000,0,,.284,.483,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2009-10,24,TOT,NBA,PG,43,659,.413,15.4,,.721,.249,.030,.134,.308,.279,,.483,.520,.500,.407,.484,.232,,.343,.923,,.000,0,,.268,.467,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2009-10,24,LAC,NBA,PG,39,582,.404,15.3,,.717,.247,.030,.145,.295,.283,,.471,.537,.400,.417,.449,.234,,.339,.909,,.000,0,,.255,.500,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2009-10,24,CLE,NBA,PG,4,77,.457,15.9,,.743,.257,.029,.086,.371,.257,,.538,.444,1.000,.333,.615,.222,,.357,1.000,,.000,0,,.333,.333,,0,0,https://www.basketball-reference.com/players/t/telfase01.html
2010-11,25,MIN,NBA,PG,37,711,.402,15.7,,.676,.187,.137,.100,.253,.324,,.423,.556,.303,.375,.410,.359,,.174,.536,,.000,0,,.218,.588,,2,0,https://www.basketball-reference.com/players/t/telfase01.html
2011-12,26,PHO,NBA,PG,60,895,.412,16.7,,.693,.175,.085,.070,.363,.307,,.456,.517,.207,.458,.484,.314,,.185,.364,,.000,0,,.210,.318,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2012-13,27,TOT,NBA,PG,59,980,.362,18.0,,.515,.165,.068,.045,.236,.485,,.371,.490,.143,.286,.370,.353,,.153,.566,,.000,0,,.200,.467,,2,0,https://www.basketball-reference.com/players/t/telfase01.html
2012-13,27,PHO,NBA,PG,46,795,.381,17.3,,.543,.186,.069,.045,.243,.457,,.381,.522,.118,.182,.383,.381,,.176,.558,,.000,0,,.248,.464,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2012-13,27,TOR,NBA,PG,13,185,.290,20.7,,.403,.081,.065,.048,.210,.597,,.320,.200,.250,.667,.308,.270,,.000,.600,,.000,0,,.054,.500,,1,0,https://www.basketball-reference.com/players/t/telfase01.html
2014-15,29,OKC,NBA,PG,16,327,.368,15.8,,.520,.200,.168,.024,.128,.480,,.431,.400,.429,.667,.438,.300,,.143,.444,,.000,0,,.200,.333,,0,0,https://www.basketball-reference.com/players/t/telfase01.html
2009-10,23,TOT,NBA,SG,27,334,.436,14.4,,.634,.287,.069,.040,.238,.366,,.484,.724,.571,.750,.125,.351,,.226,1.000,,.020,2,,.676,.480,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2009-10,23,HOU,NBA,SG,9,118,.448,13.3,,.586,.345,.103,.000,.138,.414,,.588,.800,.667,,.000,.250,,.200,1.000,,.034,1,,.583,.429,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2009-10,23,SAC,NBA,SG,5,23,.375,18.9,,.750,.250,.000,.125,.375,.250,,.500,1.000,,1.000,.000,.000,,.333,,,.000,0,,.500,.000,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2009-10,23,SAS,NBA,SG,13,193,.438,14.4,,.641,.266,.063,.047,.266,.359,,.439,.647,.500,.667,.176,.435,,.222,1.000,,.016,1,,.739,.529,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2010-11,24,TOT,NBA,"PG,SG",24,230,.294,18.5,,.456,.162,.074,.088,.132,.544,,.323,.455,.200,.167,.333,.270,,.200,.900,,.015,1,,.324,.417,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2010-11,24,SAS,NBA,SG,3,21,.200,12.2,,.800,.200,.400,.000,.200,.200,,.250,.000,.500,,.000,.000,,.000,,,.000,0,,1.000,.000,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2010-11,24,MIL,NBA,SG,9,83,.333,17.9,,.524,.143,.048,.143,.190,.476,,.364,.667,.000,.333,.250,.300,,.250,1.000,,.000,0,,.500,.400,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2010-11,24,CHA,NBA,PG,12,126,.286,19.5,,.381,.167,.048,.071,.095,.619,,.313,.429,.000,.000,.500,.269,,.200,.857,,.024,1,,.231,.500,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2012-13,26,WAS,NBA,SG,51,1156,.407,15.5,,.690,.217,.066,.109,.298,.310,,.444,.482,.471,.357,.442,.325,,.646,.923,,.004,1,,.438,.400,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2013-14,27,WAS,NBA,SG,75,638,.362,14.4,,.794,.241,.078,.106,.369,.206,,.402,.588,.364,.267,.327,.207,,.511,.500,,.000,0,,.414,.167,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2014-15,28,WAS,NBA,SG,52,735,.400,17.3,,.482,.218,.065,.053,.147,.518,,.427,.595,.000,.444,.360,.375,,.514,.879,,.012,2,,.409,.389,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2015-16,29,WAS,NBA,SF,80,1951,.398,15.7,,.489,.261,.071,.046,.113,.511,,.453,.561,.306,.348,.333,.345,,.571,.944,,.026,13,,.457,.364,,1,0,https://www.basketball-reference.com/players/t/templga01.html
2016-17,30,SAC,NBA,SG,65,1728,.424,17.2,,.491,.190,.069,.076,.153,.509,,.476,.646,.467,.455,.288,.373,,.515,.915,,.009,2,,.377,.301,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2017-18,31,SAC,NBA,SG,65,1615,.418,17.4,,.523,.155,.061,.097,.210,.477,,.442,.635,.207,.391,.390,.392,,.427,.888,,.015,7,,.335,.329,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2018-19,32,TOT,NBA,SG,75,2040,.422,16.7,,.465,.221,.083,.079,.081,.535,,.515,.688,.341,.487,.250,.341,,.636,.933,,.026,12,,.386,.382,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2018-19,32,MEM,NBA,SG,49,1530,.429,16.8,,.457,.222,.080,.075,.080,.543,,.520,.698,.355,.483,.226,.352,,.630,.919,,.028,10,,.386,.395,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2018-19,32,LAC,NBA,SG,26,510,.396,16.4,,.491,.217,.094,.094,.085,.509,,.500,.652,.300,.500,.333,.296,,.654,1.000,,.019,2,,.389,.333,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2019-20,33,BRK,NBA,SG,62,1730,.378,18.9,,.342,.172,.055,.060,.056,.658,,.473,.584,.375,.286,.424,.329,,.611,.858,,.007,3,,.288,.351,,0,0,https://www.basketball-reference.com/players/t/templga01.html
2017-18,30,LAC,NBA,PG,45,1134,.419,20.7,,.356,.064,.036,.083,.172,.644,,.492,.652,.385,.533,.435,.379,,.302,.705,,.000,0,,.082,.421,,0,0,https://www.basketball-reference.com/players/t/teodomi01.html
2018-19,31,LAC,NBA,PG,15,150,.425,21.2,,.325,.100,.075,.025,.125,.675,,.538,.750,.000,1.000,.600,.370,,.571,1.000,,.000,0,,.148,.500,,1,0,https://www.basketball-reference.com/players/t/teodomi01.html
2018-19,23,MIN,NBA,SG,14,111,.308,17.1,,.564,.179,.103,.051,.231,.436,,.364,.286,.000,.500,.556,.235,,.250,.500,,.026,1,,.118,.500,,0,0,https://www.basketball-reference.com/players/t/terreja01.html
2018-19,22,TOT,NBA,PF,3,23,.571,1.6,,1.000,1.000,.000,.000,.000,.000,,.571,.571,,,,,,.750,,,.143,1,,,,,0,0,https://www.basketball-reference.com/players/t/terryem01.html
2018-19,22,PHO,NBA,PF,2,20,.667,1.5,,1.000,1.000,.000,.000,.000,.000,,.667,.667,,,,,,.750,,,.167,1,,,,,0,0,https://www.basketball-reference.com/players/t/terryem01.html
2018-19,22,MIA,NBA,PF,1,3,.000,2.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/t/terryem01.html
2009-10,22,MEM,NBA,C,68,883,.588,2.4,,1.000,.771,.107,.099,.023,.000,,.588,.653,.286,.462,.333,,,.584,,,.244,29,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2010-11,23,TOT,NBA,C,47,373,.425,3.7,,1.000,.700,.175,.100,.025,.000,,.425,.536,.143,.250,.000,,,.529,,,.225,8,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2010-11,23,MEM,NBA,C,45,369,.436,3.3,,1.000,.718,.179,.103,.000,.000,,.436,.536,.143,.250,,,,.529,,,.231,8,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2010-11,23,HOU,NBA,C,2,4,.000,18.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2011-12,24,TOT,NBA,C,20,139,.524,2.9,,1.000,.810,.095,.048,.048,.000,,.524,.647,.000,.000,.000,,,.636,,,.286,6,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2011-12,24,HOU,NBA,C,5,23,1.000,1.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.667,,,.667,2,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2011-12,24,POR,NBA,C,15,116,.444,3.2,,1.000,.778,.111,.056,.056,.000,,.444,.571,.000,.000,.000,,,.625,,,.222,4,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2012-13,25,OKC,NBA,C,66,770,.604,2.9,,1.000,.802,.113,.066,.019,.000,,.604,.682,.333,.143,.500,,,.656,,,.292,28,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2013-14,26,OKC,NBA,C,23,192,.565,7.3,,1.000,.391,.217,.217,.174,.000,,.565,.667,.600,.400,.500,,,.846,,,.130,2,,,,,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2017-18,25,BOS,NBA,C,63,936,.541,9.9,,.751,.464,.099,.103,.086,.249,,.617,.741,.304,.542,.400,.310,,.759,1.000,,.202,41,,.259,.533,,0,0,https://www.basketball-reference.com/players/t/theisda01.html
