Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player_link
2008-09,27,DAL,NBA,PF,9,42,5.6,.551,.500,.200,6.1,11.2,8.8,0.0,0.0,2.0,15.5,14.5,,0.0,0.0,0.0,-0.012,,-4.3,-2.3,-6.6,0.0,https://www.basketball-reference.com/players/s/singlja01.html
2013-14,26,IND,NBA,SG,4,15,9.3,.400,.571,.571,0.0,7.9,4.0,35.3,3.6,0.0,18.6,35.0,,-0.1,0.0,0.0,-0.132,,-1.2,-1.3,-2.5,0.0,https://www.basketball-reference.com/players/s/sloando01.html
2014-15,20,BOS,NBA,PG,4,90,12.8,.548,.448,.517,5.9,7.5,6.7,9.8,0.6,1.1,10.1,19.7,,0.1,0.0,0.1,.047,,-0.1,0.2,0.1,0.0,https://www.basketball-reference.com/players/s/smartma01.html
2015-16,21,BOS,NBA,PG,6,193,12.1,.520,.533,.350,4.1,11.0,7.3,15.8,2.5,2.3,17.8,18.8,,0.0,0.4,0.3,.083,,-0.4,2.4,2.0,0.2,https://www.basketball-reference.com/players/s/smartma01.html
2016-17,22,BOS,NBA,SG,18,538,11.8,.497,.545,.373,4.8,14.0,9.3,22.3,2.6,2.6,19.6,16.4,,0.0,0.5,0.5,.046,,-1.3,1.3,0.0,0.3,https://www.basketball-reference.com/players/s/smartma01.html
2017-18,23,BOS,NBA,SG,15,449,11.7,.447,.476,.343,3.5,11.0,7.2,27.7,3.0,2.0,17.9,20.6,,-0.3,0.7,0.4,.038,,-2.7,2.3,-0.4,0.2,https://www.basketball-reference.com/players/s/smartma01.html
2018-19,24,BOS,NBA,SG,2,32,3.2,.257,1.000,.545,13.4,0.0,6.4,17.6,4.5,0.0,18.0,22.8,,-0.1,0.1,-0.1,-0.122,,-5.2,0.6,-4.6,0.0,https://www.basketball-reference.com/players/s/smartma01.html
2019-20,25,BOS,NBA,SG,17,648,11.6,.552,.621,.283,1.8,13.2,7.7,18.0,1.6,1.2,16.8,18.4,,0.2,1.0,1.2,.088,,-0.8,1.3,0.4,0.4,https://www.basketball-reference.com/players/s/smartma01.html
2012-13,22,HOU,NBA,C,5,59,13.0,.630,.000,1.333,13.0,11.5,12.3,0.0,1.7,3.0,21.9,13.6,,0.1,0.0,0.1,.072,,-1.4,0.3,-1.1,0.0,https://www.basketball-reference.com/players/s/smithgr02.html
2014-15,24,DAL,NBA,PF,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.039,,-3.0,-1.0,-4.0,0.0,https://www.basketball-reference.com/players/s/smithgr02.html
2010-11,22,MEM,NBA,PG,5,10,22.6,.667,.000,.000,0.0,23.6,11.5,37.4,5.3,0.0,25.0,18.2,,0.0,0.0,0.0,.181,,-0.4,8.2,7.8,0.0,https://www.basketball-reference.com/players/s/smithis01.html
2011-12,23,ORL,NBA,PG,1,5,11.7,,,,0.0,23.4,11.5,0.0,0.0,15.4,,0.0,,0.0,0.0,0.0,.086,,1.3,8.0,9.3,0.0,https://www.basketball-reference.com/players/s/smithis01.html
2012-13,24,MIL,NBA,PG,4,11,0.8,.000,.000,.000,0.0,11.9,5.6,39.4,0.0,0.0,50.0,8.6,,0.0,0.0,0.0,-0.145,,-6.9,-3.0,-9.9,0.0,https://www.basketball-reference.com/players/s/smithis01.html
2018-19,30,DET,NBA,PG,4,81,3.7,.302,.184,.105,1.1,14.4,6.8,26.3,1.8,1.1,9.1,22.6,,-0.3,0.0,-0.3,-0.196,,-5.9,-1.9,-7.8,-0.1,https://www.basketball-reference.com/players/s/smithis01.html
2006-07,21,DEN,NBA,SG,4,47,9.3,.365,.545,.273,2.5,19.3,11.0,7.4,4.7,1.6,10.9,27.2,,-0.1,0.1,0.0,-0.037,,-5.3,2.8,-2.6,0.0,https://www.basketball-reference.com/players/s/smithjr01.html
2007-08,22,DEN,NBA,SG,4,108,22.8,.681,.512,.558,0.9,6.1,3.4,11.3,1.8,0.0,8.5,22.5,,0.5,0.0,0.5,.206,,5.9,1.4,7.3,0.3,https://www.basketball-reference.com/players/s/smithjr01.html
2008-09,23,DEN,NBA,SG,16,435,16.9,.558,.546,.237,3.0,11.7,7.3,18.0,2.0,0.8,10.8,25.2,,0.6,0.4,1.0,.109,,2.3,-0.4,1.9,0.4,https://www.basketball-reference.com/players/s/smithjr01.html
2009-10,24,DEN,NBA,SG,6,159,12.5,.523,.544,.281,3.8,14.2,8.9,9.7,1.3,1.0,8.6,19.5,,0.2,0.0,0.2,.057,,0.5,-1.7,-1.2,0.0,https://www.basketball-reference.com/players/s/smithjr01.html
2010-11,25,DEN,NBA,SF,5,76,12.0,.492,.467,.244,1.5,13.2,7.3,14.0,1.3,0.0,13.8,34.8,,-0.2,0.0,-0.1,-0.076,,0.5,-1.5,-1.0,0.0,https://www.basketball-reference.com/players/s/smithjr01.html
2011-12,26,NYK,NBA,SG,5,175,5.4,.384,.368,.105,1.3,8.0,4.5,12.6,1.9,0.5,12.2,24.5,,-0.3,0.0,-0.4,-0.097,,-2.9,-0.4,-3.3,-0.1,https://www.basketball-reference.com/players/s/smithjr01.html
2012-13,27,NYK,NBA,SG,11,351,10.7,.432,.405,.264,1.9,16.8,8.8,8.0,1.7,1.4,9.9,27.7,,-0.5,0.6,0.1,.011,,-0.7,-1.2,-1.9,0.0,https://www.basketball-reference.com/players/s/smithjr01.html
2014-15,29,CLE,NBA,SG,18,560,13.5,.538,.689,.097,1.8,14.7,8.4,7.0,1.6,1.5,6.5,18.6,,0.8,0.7,1.5,.128,,0.9,1.2,2.1,0.6,https://www.basketball-reference.com/players/s/smithjr01.html
2015-16,30,CLE,NBA,SG,21,730,12.5,.613,.803,.112,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,,1.4,0.6,2.1,.135,,0.8,0.9,1.8,0.7,https://www.basketball-reference.com/players/s/smithjr01.html
2016-17,31,CLE,NBA,SG,18,487,9.9,.698,.808,.111,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,,0.7,0.3,1.0,.095,,-0.1,0.6,0.5,0.3,https://www.basketball-reference.com/players/s/smithjr01.html
2017-18,32,CLE,NBA,SG,22,706,6.7,.486,.642,.118,1.6,8.6,5.1,5.3,1.6,0.5,8.8,14.1,,-0.1,0.4,0.3,.017,,-2.3,-0.6,-2.8,-0.2,https://www.basketball-reference.com/players/s/smithjr01.html
2019-20,34,LAL,NBA,SG,10,75,-3.7,.385,.846,.000,0.0,4.7,2.4,5.3,1.3,0.0,21.2,19.2,,-0.3,0.1,-0.2,-0.142,,-9.6,-2.1,-11.7,-0.2,https://www.basketball-reference.com/players/s/smithjr01.html
2007-08,21,PHI,NBA,PF,6,82,12.8,.506,.056,.222,5.9,17.5,11.5,6.6,0.7,4.8,9.2,12.4,,0.1,0.1,0.2,.094,,-0.6,1.8,1.2,0.1,https://www.basketball-reference.com/players/s/smithja02.html
2010-11,24,NOH,NBA,C,6,58,6.3,.467,.000,.000,2.3,13.0,7.8,3.1,1.9,0.0,0.0,12.9,,0.0,0.0,0.0,.013,,-4.6,0.0,-4.6,0.0,https://www.basketball-reference.com/players/s/smithja02.html
2016-17,30,WAS,NBA,C,13,157,8.6,.565,.256,.359,7.3,14.0,10.7,3.6,0.6,4.1,18.1,15.1,,0.0,0.1,0.2,.047,,-4.5,-1.0,-5.5,-0.1,https://www.basketball-reference.com/players/s/smithja02.html
2017-18,31,WAS,NBA,C,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.021,,-2.4,-2.2,-4.7,0.0,https://www.basketball-reference.com/players/s/smithja02.html
2007-08,22,ATL,NBA,PF,7,237,16.9,.512,.205,.500,3.7,19.4,11.7,18.2,2.8,6.4,19.5,26.7,,-0.2,0.3,0.1,.022,,-0.2,3.5,3.3,0.3,https://www.basketball-reference.com/players/s/smithjo03.html
2008-09,23,ATL,NBA,PF,11,410,17.7,.494,.094,.447,6.8,19.6,12.7,12.6,1.7,3.9,9.9,25.7,,0.2,0.4,0.6,.073,,1.1,1.1,2.2,0.4,https://www.basketball-reference.com/players/s/smithjo03.html
2009-10,24,ATL,NBA,PF,11,392,20.2,.522,.047,.341,10.4,20.4,15.0,13.5,1.9,4.4,10.3,20.0,,0.6,0.4,1.0,.124,,3.8,0.9,4.7,0.7,https://www.basketball-reference.com/players/s/smithjo03.html
2010-11,25,ATL,NBA,PF,12,438,15.4,.451,.140,.392,5.0,23.1,14.1,15.1,1.7,4.8,11.5,25.4,,-0.4,0.7,0.4,.040,,-0.2,1.6,1.4,0.4,https://www.basketball-reference.com/players/s/smithjo03.html
2011-12,26,ATL,NBA,PF,5,196,15.8,.432,.045,.239,5.6,36.6,20.2,25.6,0.8,2.0,13.4,27.5,,-0.2,0.5,0.2,.059,,0.9,2.1,3.1,0.3,https://www.basketball-reference.com/players/s/smithjo03.html
2012-13,27,ATL,NBA,PF,6,199,17.3,.482,.222,.400,5.4,19.7,12.4,21.8,2.9,1.2,13.1,29.1,,-0.1,0.3,0.2,.054,,1.1,1.9,3.0,0.3,https://www.basketball-reference.com/players/s/smithjo03.html
2014-15,29,HOU,NBA,PF,17,396,16.5,.505,.366,.381,6.9,18.1,12.6,20.6,1.1,3.4,14.4,27.9,,0.0,0.3,0.3,.036,,1.7,0.7,2.4,0.4,https://www.basketball-reference.com/players/s/smithjo03.html
2015-16,30,HOU,NBA,PF,4,38,7.6,.576,.615,.154,2.6,3.0,2.8,19.9,1.3,2.3,26.5,20.4,,0.0,0.0,0.0,-0.045,,-0.2,0.3,0.1,0.0,https://www.basketball-reference.com/players/s/smithjo03.html
2014-15,23,MEM,NBA,PG,2,3,23.8,,,,0.0,0.0,0.0,89.6,0.0,0.0,,0.0,,0.0,0.0,0.0,.241,,8.6,0.5,9.1,0.0,https://www.basketball-reference.com/players/s/smithru01.html
2018-19,19,PHI,NBA,SG,2,5,10.5,,,,0.0,0.0,0.0,0.0,9.7,0.0,,0.0,,0.0,0.0,0.0,.136,,-3.6,7.7,4.1,0.0,https://www.basketball-reference.com/players/s/smithzh01.html
2013-14,22,CHI,NBA,SG,5,46,-0.3,.222,.556,.000,0.0,15.6,7.5,6.9,1.2,1.7,10.0,10.5,,-0.1,0.1,-0.1,-0.073,,-8.1,1.0,-7.1,-0.1,https://www.basketball-reference.com/players/s/snellto01.html
2014-15,23,CHI,NBA,SF,11,140,6.4,.470,.614,.091,0.8,12.3,6.7,7.0,0.0,1.7,9.9,16.5,,0.0,0.1,0.1,.032,,-3.0,-1.1,-4.1,-0.1,https://www.basketball-reference.com/players/s/snellto01.html
2016-17,25,MIL,NBA,SG,6,185,10.8,.682,.705,.000,1.2,8.4,4.6,8.0,0.3,0.5,4.3,11.9,,0.3,0.2,0.5,.140,,1.2,0.4,1.5,0.2,https://www.basketball-reference.com/players/s/snellto01.html
2017-18,26,MIL,NBA,SG,7,134,3.5,.396,.875,.000,1.0,10.0,5.8,4.0,1.2,2.7,11.1,9.8,,-0.2,0.1,-0.1,-0.025,,-3.3,-1.0,-4.3,-0.1,https://www.basketball-reference.com/players/s/snellto01.html
2018-19,27,MIL,NBA,SF,9,28,5.0,.417,.333,.000,3.7,3.5,3.6,0.0,1.7,3.2,0.0,9.2,,0.0,0.0,0.0,.063,,-4.2,0.6,-3.6,0.0,https://www.basketball-reference.com/players/s/snellto01.html
2006-07,23,HOU,NBA,SF,3,9,-3.8,.333,.667,.000,0.0,12.6,6.4,0.0,0.0,0.0,25.0,21.6,,-0.1,0.0,0.0,-0.250,,-10.1,-3.3,-13.3,0.0,https://www.basketball-reference.com/players/s/snydeki01.html
2003-04,25,SAC,NBA,PF,7,85,10.8,.697,.000,.375,7.8,8.4,8.1,3.9,0.0,0.8,21.2,12.4,,0.2,0.0,0.2,.098,,-2.5,0.2,-2.3,0.0,https://www.basketball-reference.com/players/s/songada01.html
2004-05,26,SAC,NBA,PF,5,75,9.3,.472,.000,.263,9.0,14.2,11.4,5.8,1.4,1.1,8.6,13.7,,0.1,0.0,0.0,.027,,-3.0,-0.9,-3.9,0.0,https://www.basketball-reference.com/players/s/songada01.html
2006-07,28,WAS,NBA,PF,4,90,14.1,.508,.049,.073,5.7,11.0,8.1,9.0,1.8,0.0,8.6,24.4,,0.0,0.0,0.0,.021,,-2.8,-1.3,-4.1,0.0,https://www.basketball-reference.com/players/s/songada01.html
2007-08,29,WAS,NBA,C,5,77,9.5,.566,.000,.789,6.0,13.7,9.9,9.2,0.7,0.0,19.0,19.6,,0.1,0.0,0.1,.063,,-4.2,-0.2,-4.4,0.0,https://www.basketball-reference.com/players/s/songada01.html
2006-07,24,HOU,NBA,SG,1,3,69.4,.694,.000,1.000,0.0,37.8,19.3,100.0,0.0,0.0,0.0,46.6,,0.1,0.0,0.1,.956,,27.3,10.8,38.0,0.0,https://www.basketball-reference.com/players/s/spanova01.html
2008-09,21,PHI,NBA,C,3,29,10.9,.514,.000,.571,13.2,12.8,13.0,0.0,0.0,0.0,0.0,14.7,,0.1,0.0,0.1,.113,,-1.3,-3.6,-4.9,0.0,https://www.basketball-reference.com/players/s/speigma01.html
2010-11,23,PHI,NBA,C,2,21,-6.0,.167,.000,.000,5.1,26.3,15.6,7.8,0.0,4.0,0.0,27.5,,-0.2,0.0,-0.1,-0.327,,-11.3,-3.9,-15.1,-0.1,https://www.basketball-reference.com/players/s/speigma01.html
2011-12,24,MEM,NBA,PF,7,100,19.1,.507,.000,.244,15.4,21.5,18.3,4.3,1.6,2.6,9.9,23.3,,0.2,0.2,0.3,.151,,0.5,0.0,0.5,0.1,https://www.basketball-reference.com/players/s/speigma01.html
2013-14,26,GSW,NBA,C,7,68,23.3,.533,.000,.333,14.9,22.4,18.6,8.5,1.5,5.0,4.6,27.1,,0.1,0.1,0.2,.146,,2.1,0.5,2.6,0.1,https://www.basketball-reference.com/players/s/speigma01.html
2014-15,27,GSW,NBA,C,10,67,13.2,.381,.000,.357,13.2,20.9,17.1,10.4,3.1,3.6,7.6,35.2,,-0.1,0.2,0.0,.012,,-5.0,-0.5,-5.5,-0.1,https://www.basketball-reference.com/players/s/speigma01.html
2015-16,28,GSW,NBA,C,24,201,14.2,.509,.364,.263,8.2,17.0,12.7,9.5,0.7,3.2,13.2,33.1,,-0.1,0.2,0.2,.040,,-2.7,-1.0,-3.7,-0.1,https://www.basketball-reference.com/players/s/speigma01.html
2016-17,29,LAC,NBA,C,7,98,15.1,.556,.541,.270,5.1,21.3,13.0,5.1,1.1,2.9,6.8,21.8,,0.1,0.1,0.2,.115,,1.8,-0.2,1.6,0.1,https://www.basketball-reference.com/players/s/speigma01.html
2010-11,26,SAS,NBA,C,3,50,21.1,.577,.000,.188,15.9,16.7,16.3,4.1,3.2,1.4,10.4,18.1,,0.1,0.1,0.2,.156,,3.2,0.3,3.5,0.1,https://www.basketball-reference.com/players/s/splitti01.html
2011-12,27,SAS,NBA,C,13,168,16.6,.576,.000,.915,5.8,18.7,12.5,9.7,1.5,1.7,12.0,20.7,,0.3,0.2,0.5,.131,,-0.4,1.5,1.2,0.1,https://www.basketball-reference.com/players/s/splitti01.html
2012-13,28,SAS,NBA,PF,19,388,13.5,.589,.012,.393,6.4,10.6,8.6,9.1,2.1,2.8,19.6,14.9,,0.4,0.6,1.0,.122,,-1.8,2.4,0.6,0.2,https://www.basketball-reference.com/players/s/splitti01.html
2013-14,29,SAS,NBA,C,23,516,19.1,.659,.010,.710,10.5,21.0,15.9,12.6,1.6,1.7,12.1,13.4,,1.7,0.9,2.6,.239,,2.0,3.1,5.1,0.9,https://www.basketball-reference.com/players/s/splitti01.html
2014-15,30,SAS,NBA,C,7,123,7.0,.371,.000,.792,10.9,16.1,13.4,10.3,1.7,0.6,17.8,14.4,,-0.1,0.1,0.0,-0.004,,-4.2,0.0,-4.2,-0.1,https://www.basketball-reference.com/players/s/splitti01.html
2011-12,21,IND,NBA,SG,4,12,-11.1,.304,.222,.222,0.0,0.0,0.0,15.7,0.0,0.0,16.8,45.8,,-0.1,0.0,-0.1,-0.440,,-13.0,-9.4,-22.5,-0.1,https://www.basketball-reference.com/players/s/stephla01.html
2012-13,22,IND,NBA,SG,19,673,11.3,.483,.379,.219,2.6,21.8,12.6,16.6,1.9,0.2,16.3,15.4,,0.2,0.9,1.1,.076,,-1.8,2.7,0.9,0.5,https://www.basketball-reference.com/players/s/stephla01.html
2013-14,23,IND,NBA,SG,19,705,13.5,.536,.305,.223,4.2,18.0,11.2,20.3,1.2,0.5,16.0,19.9,,0.3,1.0,1.2,.085,,0.3,0.6,0.9,0.5,https://www.basketball-reference.com/players/s/stephla01.html
2015-16,25,MEM,NBA,SF,4,95,16.8,.563,.114,.114,1.1,7.2,3.7,17.4,0.6,0.0,6.1,23.8,,0.2,-0.1,0.1,.066,,2.9,-1.7,1.2,0.1,https://www.basketball-reference.com/players/s/stephla01.html
2016-17,26,IND,NBA,SG,4,107,18.4,.584,.340,.075,1.1,22.3,11.5,17.4,0.9,0.0,6.8,24.0,,0.2,0.0,0.2,.109,,1.3,0.4,1.7,0.1,https://www.basketball-reference.com/players/s/stephla01.html
2017-18,27,IND,NBA,SG,7,149,13.8,.529,.400,.138,2.6,12.6,7.8,22.3,0.7,0.7,11.5,24.7,,0.1,0.2,0.3,.090,,-0.3,0.6,0.3,0.1,https://www.basketball-reference.com/players/s/stephla01.html
2011-12,26,BOS,NBA,C,19,143,14.3,.678,.000,.333,7.7,25.7,17.0,5.7,1.5,6.2,16.2,8.4,,0.3,0.3,0.6,.197,,-2.0,4.6,2.6,0.2,https://www.basketball-reference.com/players/s/stiemgr01.html
2014-15,29,TOR,NBA,C,1,2,101.6,.868,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,,0.1,0.0,0.1,1.540,,42.0,6.1,48.2,0.0,https://www.basketball-reference.com/players/s/stiemgr01.html
2017-18,26,UTA,NBA,PG,2,6,-0.7,.333,.333,.000,0.0,18.1,9.0,0.0,0.0,0.0,0.0,22.1,,0.0,0.0,0.0,-0.136,,-10.5,-1.4,-11.9,0.0,https://www.basketball-reference.com/players/s/stockda01.html
2011-12,23,DEN,NBA,SG,2,5,33.2,.500,.000,.000,20.6,0.0,10.1,66.6,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,.321,,12.3,0.0,12.3,0.0,https://www.basketball-reference.com/players/s/stoneju01.html
2012-13,24,DEN,NBA,PG,2,13,5.9,1.136,,,0.0,0.0,0.0,9.9,0.0,0.0,0.0,2.9,,0.0,0.0,0.0,.126,,-3.6,0.5,-3.1,0.0,https://www.basketball-reference.com/players/s/stoneju01.html
2007-08,25,ATL,NBA,PG,3,28,8.2,.607,.667,.222,0.0,4.3,2.2,0.0,2.0,0.0,23.3,21.9,,0.0,0.0,0.0,-0.058,,-0.7,-0.4,-1.1,0.0,https://www.basketball-reference.com/players/s/stoudsa01.html
2007-08,22,PHO,NBA,SG,1,5,-32.2,.000,.250,.000,0.0,23.7,11.7,0.0,0.0,0.0,0.0,37.0,,-0.1,0.0,-0.1,-0.864,,-31.3,-11.2,-42.5,0.0,https://www.basketball-reference.com/players/s/strawdj01.html
2007-08,21,DET,NBA,PG,17,380,14.5,.491,.060,.500,3.6,7.1,5.3,25.8,2.7,0.4,14.0,21.2,,0.3,0.4,0.8,.095,,0.1,1.2,1.2,0.3,https://www.basketball-reference.com/players/s/stuckro01.html
2008-09,22,DET,NBA,PG,4,128,13.5,.447,.131,.230,2.0,7.4,4.6,35.0,0.0,0.0,8.2,29.0,,-0.1,0.0,-0.1,-0.037,,1.9,-1.4,0.5,0.1,https://www.basketball-reference.com/players/s/stuckro01.html
2015-16,29,IND,NBA,PG,7,125,11.1,.468,.233,.209,1.0,12.0,6.9,20.3,1.7,0.7,11.3,20.4,,0.0,0.1,0.1,.047,,-1.4,0.6,-0.8,0.0,https://www.basketball-reference.com/players/s/stuckro01.html
2014-15,22,BOS,NBA,PF,4,80,21.7,.596,.237,.184,12.0,26.7,19.1,2.7,0.0,3.6,10.9,25.7,,0.2,0.0,0.2,.118,,4.1,0.5,4.6,0.1,https://www.basketball-reference.com/players/s/sullija01.html
2015-16,23,BOS,NBA,PF,6,81,5.6,.354,.095,.095,12.1,23.4,17.4,15.9,0.6,0.0,12.1,26.5,,-0.3,0.1,-0.1,-0.077,,-5.3,-2.0,-7.4,-0.1,https://www.basketball-reference.com/players/s/sullija01.html
2018-19,23,IND,NBA,PG,1,2,12.5,,,,0.0,100.0,54.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.175,,-9.9,12.1,2.1,0.0,https://www.basketball-reference.com/players/s/sumneed01.html
2019-20,24,IND,NBA,SG,3,41,-1.4,.381,.429,.286,2.8,14.6,8.6,0.0,0.0,0.0,20.2,11.1,,-0.1,0.0,-0.1,-0.113,,-9.7,-3.3,-12.9,-0.1,https://www.basketball-reference.com/players/s/sumneed01.html
2017-18,20,POR,NBA,PF,1,8,2.6,.399,.500,2.000,0.0,30.2,13.8,14.5,0.0,0.0,21.0,25.4,,0.0,0.0,0.0,-0.162,,-8.1,-1.3,-9.4,0.0,https://www.basketball-reference.com/players/s/swanica01.html
2003-04,21,NYK,NBA,PF,4,57,12.0,.587,.000,.545,7.2,14.2,10.3,0.0,0.0,1.5,0.0,10.7,,0.1,0.0,0.1,.114,,-0.3,-2.3,-2.7,0.0,https://www.basketball-reference.com/players/s/sweetmi01.html
2005-06,23,CHI,NBA,C,6,120,14.8,.508,.000,.559,15.7,16.3,16.0,9.9,1.3,4.3,14.2,18.7,,0.1,0.2,0.3,.124,,-1.7,1.7,0.0,0.1,https://www.basketball-reference.com/players/s/sweetmi01.html
2006-07,24,CHI,NBA,C,1,3,-4.2,.347,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,,0.0,0.0,0.0,-0.366,,-10.5,-5.6,-16.1,0.0,https://www.basketball-reference.com/players/s/sweetmi01.html
2010-11,22,ATL,NBA,SF,4,11,31.1,.630,.000,1.333,11.1,0.0,5.5,54.1,5.1,0.0,17.4,25.7,,0.1,0.0,0.1,.288,,10.4,7.7,18.2,0.1,https://www.basketball-reference.com/players/s/sypa01.html
2017-18,19,BOS,NBA,SF,19,683,16.2,.578,.272,.372,1.6,12.6,7.0,13.3,1.7,1.3,11.9,23.3,,0.8,0.8,1.6,.116,,0.0,1.5,1.5,0.6,https://www.basketball-reference.com/players/t/tatumja01.html
2018-19,20,BOS,NBA,SF,9,295,13.4,.530,.277,.348,2.5,17.5,10.4,10.0,1.6,2.2,12.2,21.9,,-0.1,0.6,0.5,.080,,-0.5,1.6,1.0,0.2,https://www.basketball-reference.com/players/t/tatumja01.html
2019-20,21,BOS,NBA,PF,17,690,20.7,.563,.377,.368,3.7,23.1,13.8,21.3,1.2,2.9,11.0,28.2,,1.1,1.3,2.3,.163,,4.5,1.8,6.3,1.4,https://www.basketball-reference.com/players/t/tatumja01.html
2005-06,23,WAS,NBA,SG,1,3,17.0,.000,1.000,.000,0.0,0.0,0.0,46.9,17.8,0.0,0.0,15.6,,0.0,0.0,0.0,-0.019,,-0.2,14.4,14.2,0.0,https://www.basketball-reference.com/players/t/taylodo01.html
2006-07,24,WAS,NBA,SG,2,17,-1.3,.233,.000,.167,0.0,21.9,9.9,35.9,0.0,0.0,23.7,23.5,,-0.1,0.0,-0.1,-0.297,,-8.4,-2.2,-10.7,0.0,https://www.basketball-reference.com/players/t/taylodo01.html
2016-17,22,HOU,NBA,PG,3,10,-1.2,.000,.500,.000,11.1,10.5,10.8,13.0,0.0,0.0,0.0,8.8,,0.0,0.0,0.0,-0.090,,-6.3,-3.0,-9.3,0.0,https://www.basketball-reference.com/players/t/taylois01.html
2012-13,22,BRK,NBA,PG,2,2,-21.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,,0.0,0.0,0.0,-0.550,,-16.8,-10.1,-27.0,0.0,https://www.basketball-reference.com/players/t/tayloty01.html
2009-10,21,ATL,NBA,PG,9,59,4.7,.381,.238,.000,0.0,4.4,2.0,11.6,2.8,1.5,16.0,20.1,,-0.2,0.0,-0.1,-0.112,,-3.4,-1.1,-4.5,0.0,https://www.basketball-reference.com/players/t/teaguje01.html
2010-11,22,ATL,NBA,PG,8,238,17.3,.572,.097,.319,0.0,8.6,4.3,22.2,1.4,1.1,8.9,18.6,,0.5,0.2,0.7,.132,,1.9,0.8,2.7,0.3,https://www.basketball-reference.com/players/t/teaguje01.html
2011-12,23,ATL,NBA,PG,6,225,14.3,.516,.233,.260,2.0,9.9,5.7,21.4,1.2,1.8,10.9,19.5,,0.3,0.4,0.7,.139,,1.3,1.5,2.8,0.3,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,24,ATL,NBA,PG,6,213,10.9,.429,.123,.346,1.5,7.4,4.4,25.4,2.2,0.8,13.0,23.9,,-0.2,0.2,0.0,-0.011,,-1.6,-0.9,-2.6,0.0,https://www.basketball-reference.com/players/t/teaguje01.html
2013-14,25,ATL,NBA,PG,7,242,17.1,.521,.241,.357,2.2,10.5,6.1,32.2,1.5,1.4,13.9,28.9,,0.1,0.4,0.5,.095,,2.9,-0.4,2.6,0.3,https://www.basketball-reference.com/players/t/teaguje01.html
2014-15,26,ATL,NBA,PG,16,529,17.8,.507,.272,.251,2.0,8.3,5.2,35.3,2.3,1.1,13.9,26.5,,0.5,0.5,1.0,.094,,2.2,-0.2,2.0,0.5,https://www.basketball-reference.com/players/t/teaguje01.html
2015-16,27,ATL,NBA,PG,10,279,14.9,.504,.298,.430,1.2,5.9,3.7,37.7,1.1,0.6,14.8,27.1,,0.3,0.2,0.4,.070,,0.0,-1.6,-1.5,0.0,https://www.basketball-reference.com/players/t/teaguje01.html
2016-17,28,IND,NBA,PG,4,142,18.3,.642,.378,.400,0.0,10.9,5.4,25.6,1.4,2.1,13.1,18.8,,0.4,0.0,0.4,.143,,2.5,0.1,2.6,0.2,https://www.basketball-reference.com/players/t/teaguje01.html
2017-18,29,MIN,NBA,PG,5,153,13.2,.556,.353,.333,2.2,10.3,6.4,29.6,1.0,1.4,19.3,21.6,,0.1,0.0,0.1,.028,,-0.1,-1.1,-1.2,0.0,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,19,CHI,NBA,PG,8,72,4.4,.294,.294,.000,0.0,5.3,2.6,26.0,1.5,1.2,10.5,12.5,,-0.1,0.0,-0.1,-0.049,,-5.7,0.8,-4.9,-0.1,https://www.basketball-reference.com/players/t/teaguma01.html
2012-13,27,BRK,NBA,PF,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-1.5,-2.9,-4.4,0.0,https://www.basketball-reference.com/players/t/teletmi01.html
2013-14,28,BRK,NBA,SF,12,220,16.8,.567,.683,.146,8.2,15.1,11.5,2.4,1.3,0.9,5.4,20.5,,0.4,0.1,0.5,.115,,3.9,-1.8,2.1,0.2,https://www.basketball-reference.com/players/t/teletmi01.html
2014-15,29,BRK,NBA,PF,3,16,-10.5,.000,.800,.000,0.0,27.1,13.5,0.0,3.2,0.0,16.7,17.2,,-0.1,0.0,-0.1,-0.366,,-13.7,-2.6,-16.3,-0.1,https://www.basketball-reference.com/players/t/teletmi01.html
2016-17,31,MIL,NBA,PF,3,27,-3.5,.250,.667,.000,0.0,14.4,6.7,0.0,2.0,0.0,14.3,12.4,,-0.1,0.0,-0.1,-0.106,,-9.5,-2.6,-12.2,-0.1,https://www.basketball-reference.com/players/t/teletmi01.html
