Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2018-19,21,CHI,NBA,SG,10,1,120,3.9,11.7,.333,0.9,3.6,.250,3.0,8.1,.370,2.4,3.6,.667,3.3,4.5,7.8,3.9,0.3,0.0,2.4,2.1,11.1,https://www.basketball-reference.com/players/a/alkinra01.html
2018-19,23,UTA,NBA,SG,38,2,416,5.8,15.4,.376,2.8,8.6,.323,3.0,6.8,.443,3.9,5.2,.750,0.3,1.7,2.0,2.2,0.5,0.5,2.9,4.1,18.3,https://www.basketball-reference.com/players/a/allengr01.html
2019-20,24,MEM,NBA,SG,38,0,718,5.9,12.6,.466,2.9,7.1,.404,3.0,5.5,.545,2.0,2.3,.867,0.4,3.9,4.3,2.6,0.5,0.1,1.7,2.7,16.5,https://www.basketball-reference.com/players/a/allengr01.html
2017-18,19,BRK,NBA,C,72,31,1441,5.8,9.9,.589,0.1,0.4,.333,5.7,9.5,.599,2.8,3.7,.776,3.6,6.1,9.7,1.2,0.7,2.2,2.0,3.7,14.7,https://www.basketball-reference.com/players/a/allenja01.html
2018-19,20,BRK,NBA,C,80,80,2096,5.8,9.8,.590,0.1,0.8,.133,5.7,9.0,.629,3.4,4.8,.709,3.3,8.3,11.5,1.9,0.7,2.1,1.8,3.2,15.0,https://www.basketball-reference.com/players/a/allenja01.html
2019-20,21,BRK,NBA,C,70,64,1852,5.9,9.0,.649,0.0,0.1,.000,5.9,8.9,.658,3.3,5.2,.633,4.2,8.8,13.0,2.1,0.8,1.8,1.5,3.1,15.1,https://www.basketball-reference.com/players/a/allenja01.html
2017-18,25,BOS,NBA,PG,18,1,107,2.0,7.4,.273,0.0,3.7,.000,2.0,3.7,.545,2.4,3.0,.778,1.3,2.4,3.7,4.0,1.0,0.7,3.0,5.0,6.4,https://www.basketball-reference.com/players/a/allenka01.html
2018-19,26,NYK,NBA,PG,19,1,416,5.6,12.2,.461,1.5,3.1,.472,4.2,9.1,.457,3.6,4.7,.778,0.7,3.7,4.4,6.6,1.4,0.3,2.3,4.0,16.4,https://www.basketball-reference.com/players/a/allenka01.html
2019-20,27,NYK,NBA,PG,10,0,117,5.8,13.5,.432,1.5,4.9,.313,4.3,8.6,.500,2.2,3.4,.636,0.6,2.2,2.8,6.5,1.5,0.6,2.5,2.2,15.4,https://www.basketball-reference.com/players/a/allenka01.html
2011-12,22,PHI,NBA,PF,41,15,624,4.6,9.6,.473,0.0,0.0,,4.6,9.6,.473,0.6,0.8,.786,2.7,7.2,9.9,2.0,0.7,1.0,1.2,4.2,9.7,https://www.basketball-reference.com/players/a/allenla01.html
2012-13,23,PHI,NBA,C,79,37,1669,4.4,9.8,.454,0.0,0.0,.000,4.4,9.8,.455,0.9,1.3,.717,3.4,5.1,8.5,1.6,0.5,1.2,1.2,3.9,9.8,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,TOT,NBA,PF,65,2,1072,4.5,10.1,.447,0.1,0.4,.154,4.4,9.6,.460,1.1,1.7,.660,4.0,6.4,10.4,2.4,0.8,1.1,1.5,4.2,10.2,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,PHI,NBA,PF,51,2,960,4.4,10.0,.440,0.1,0.5,.154,4.3,9.5,.455,1.0,1.5,.675,4.0,6.4,10.4,2.4,0.8,1.0,1.5,4.3,9.9,https://www.basketball-reference.com/players/a/allenla01.html
2013-14,24,IND,NBA,PF,14,0,112,5.5,10.9,.500,0.0,0.0,,5.5,10.9,.500,1.9,3.2,.600,4.2,6.8,10.9,1.9,0.6,1.9,1.3,3.5,12.9,https://www.basketball-reference.com/players/a/allenla01.html
2014-15,25,IND,NBA,C,63,0,1070,4.7,10.1,.472,0.0,0.0,,4.7,10.1,.472,1.1,1.6,.702,4.1,6.7,10.9,2.5,0.5,1.4,1.3,3.4,10.6,https://www.basketball-reference.com/players/a/allenla01.html
2015-16,26,IND,NBA,PF,79,28,1599,4.3,8.3,.516,0.0,0.0,,4.3,8.3,.516,1.0,1.6,.630,3.6,5.9,9.5,1.7,0.6,0.9,1.6,3.3,9.6,https://www.basketball-reference.com/players/a/allenla01.html
2016-17,27,IND,NBA,PF,61,5,871,3.2,6.9,.458,0.0,0.0,.000,3.2,6.9,.461,1.0,1.4,.697,4.3,4.7,9.1,2.4,0.7,1.0,1.2,3.2,7.3,https://www.basketball-reference.com/players/a/allenla01.html
2004-05,23,BOS,NBA,SG,77,34,1262,5.2,11.0,.475,0.3,0.9,.387,4.9,10.2,.483,3.2,4.3,.737,2.4,3.9,6.3,1.8,2.2,0.7,2.2,4.5,14.0,https://www.basketball-reference.com/players/a/allento01.html
2005-06,24,BOS,NBA,PG,51,9,978,4.7,10.1,.471,0.4,1.3,.324,4.3,8.8,.492,3.7,4.9,.746,1.2,2.9,4.1,2.5,1.9,0.7,2.5,4.6,13.6,https://www.basketball-reference.com/players/a/allento01.html
2006-07,25,BOS,NBA,SG,33,18,805,5.9,11.6,.514,0.4,1.5,.242,5.6,10.1,.553,4.7,6.0,.784,1.6,4.0,5.5,2.5,2.2,0.5,3.4,3.9,16.9,https://www.basketball-reference.com/players/a/allento01.html
2007-08,26,BOS,NBA,SG,75,11,1373,4.4,10.2,.434,0.5,1.5,.316,4.0,8.7,.455,3.6,4.7,.762,0.9,3.5,4.4,3.0,1.6,0.6,2.9,4.4,13.0,https://www.basketball-reference.com/players/a/allento01.html
2008-09,27,BOS,NBA,SG,46,2,887,5.6,11.5,.482,0.2,1.1,.222,5.3,10.4,.510,3.2,4.4,.725,0.9,3.3,4.2,2.7,2.2,0.9,3.1,4.0,14.6,https://www.basketball-reference.com/players/a/allento01.html
2009-10,28,BOS,NBA,SG,54,8,889,5.2,10.2,.510,0.0,0.2,.000,5.2,10.0,.520,2.9,4.8,.605,2.1,3.8,5.9,2.9,2.4,0.8,2.7,4.4,13.4,https://www.basketball-reference.com/players/a/allento01.html
2010-11,29,MEM,NBA,SG,72,31,1494,6.0,11.9,.510,0.1,0.6,.174,6.0,11.3,.527,3.3,4.4,.753,1.7,3.0,4.7,2.5,3.1,1.1,2.1,3.9,15.5,https://www.basketball-reference.com/players/a/allento01.html
2011-12,30,MEM,NBA,SG,58,57,1525,5.0,10.6,.469,0.2,0.6,.308,4.8,10.0,.479,3.3,4.1,.800,2.3,3.2,5.5,1.9,2.5,0.8,2.2,3.4,13.4,https://www.basketball-reference.com/players/a/allento01.html
2012-13,31,MEM,NBA,SG,79,79,2109,4.8,10.9,.445,0.1,0.4,.125,4.8,10.5,.458,2.3,3.2,.717,2.1,4.1,6.2,1.7,2.0,0.8,1.6,3.6,12.0,https://www.basketball-reference.com/players/a/allento01.html
2013-14,32,MEM,NBA,SG,55,28,1278,5.7,11.6,.494,0.3,1.3,.234,5.4,10.3,.527,2.1,3.4,.628,2.2,3.6,5.9,2.6,2.5,0.5,2.5,3.4,13.9,https://www.basketball-reference.com/players/a/allento01.html
2014-15,33,MEM,NBA,SG,63,41,1648,4.9,9.9,.495,0.2,0.6,.345,4.7,9.3,.505,1.7,2.8,.627,2.3,3.9,6.1,1.9,2.8,0.7,1.9,3.6,11.8,https://www.basketball-reference.com/players/a/allento01.html
2015-16,34,MEM,NBA,SG,64,57,1620,4.8,10.4,.458,0.3,0.9,.357,4.4,9.5,.468,2.0,3.1,.652,2.3,4.3,6.6,1.6,2.4,0.4,1.7,3.9,11.9,https://www.basketball-reference.com/players/a/allento01.html
2016-17,35,MEM,NBA,SG,71,66,1914,5.2,11.2,.461,0.3,1.0,.278,4.9,10.2,.479,1.5,2.4,.615,3.1,4.2,7.4,1.8,2.2,0.5,1.9,3.3,12.1,https://www.basketball-reference.com/players/a/allento01.html
2017-18,36,NOP,NBA,SF,22,0,273,5.8,12.0,.484,0.5,1.6,.333,5.3,10.4,.506,1.5,2.8,.524,2.6,3.6,6.2,1.2,1.5,0.4,2.5,6.5,13.6,https://www.basketball-reference.com/players/a/allento01.html
2007-08,26,CLE,NBA,C,3,0,10,3.6,14.4,.250,0.0,0.0,,3.6,14.4,.250,3.6,7.2,.500,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,10.8,https://www.basketball-reference.com/players/a/allrela01.html
2007-08,22,UTA,NBA,SG,9,0,39,3.7,13.8,.267,0.9,3.7,.250,2.8,10.2,.273,3.7,5.5,.667,0.0,1.8,1.8,2.8,0.9,0.0,1.8,4.6,12.0,https://www.basketball-reference.com/players/a/almonmo01.html
2008-09,23,UTA,NBA,SG,25,1,255,4.7,11.4,.407,0.7,2.4,.294,4.0,9.0,.438,3.0,3.7,.808,1.3,3.8,5.1,1.0,0.6,0.6,2.3,4.4,13.0,https://www.basketball-reference.com/players/a/almonmo01.html
2011-12,26,WAS,NBA,SG,4,0,67,3.2,9.1,.353,0.5,1.6,.333,2.7,7.5,.357,0.5,1.6,.333,0.5,3.8,4.3,1.1,3.8,0.0,0.5,3.2,7.5,https://www.basketball-reference.com/players/a/almonmo01.html
2010-11,20,LAC,NBA,SF,81,14,1452,4.0,10.1,.394,1.1,3.5,.315,2.9,6.5,.437,2.3,3.0,.773,1.9,4.8,6.6,1.5,1.5,0.6,2.6,3.0,11.3,https://www.basketball-reference.com/players/a/aminual01.html
2011-12,21,NOH,NBA,SF,66,21,1477,3.7,8.9,.411,0.3,1.1,.277,3.3,7.8,.431,2.1,2.8,.754,2.3,5.2,7.5,1.6,1.4,0.8,2.2,3.3,9.7,https://www.basketball-reference.com/players/a/aminual01.html
2012-13,22,NOH,NBA,SF,76,71,2066,3.9,8.3,.475,0.1,0.3,.211,3.9,7.9,.486,1.8,2.4,.737,2.4,7.8,10.2,1.8,1.6,0.9,2.0,2.7,9.7,https://www.basketball-reference.com/players/a/aminual01.html
2013-14,23,NOP,NBA,SF,80,65,2045,4.1,8.7,.474,0.2,0.8,.271,3.9,7.9,.496,1.6,2.4,.664,2.3,6.5,8.7,2.0,1.4,0.7,1.5,2.6,10.1,https://www.basketball-reference.com/players/a/aminual01.html
2014-15,24,DAL,NBA,SF,74,3,1366,3.9,9.4,.412,0.9,3.3,.274,3.0,6.1,.485,2.2,3.1,.712,3.0,6.0,9.0,1.6,1.8,1.6,1.4,3.6,10.9,https://www.basketball-reference.com/players/a/aminual01.html
2015-16,25,POR,NBA,SF,82,82,2341,4.6,11.1,.416,1.9,5.4,.361,2.7,5.7,.468,1.8,2.4,.737,1.5,6.2,7.7,2.1,1.1,0.8,1.8,2.6,12.9,https://www.basketball-reference.com/players/a/aminual01.html
2016-17,26,POR,NBA,PF,61,25,1773,3.7,9.5,.393,1.4,4.3,.330,2.3,5.2,.445,1.9,2.8,.706,1.6,7.6,9.2,2.0,1.2,0.9,1.9,2.1,10.8,https://www.basketball-reference.com/players/a/aminual01.html
2017-18,27,POR,NBA,PF,69,67,2072,4.0,10.1,.395,2.2,5.9,.369,1.8,4.2,.432,1.0,1.4,.738,1.7,7.4,9.1,1.5,1.4,0.7,1.4,2.4,11.2,https://www.basketball-reference.com/players/a/aminual01.html
2018-19,28,POR,NBA,PF,81,81,2292,4.0,9.3,.433,1.5,4.4,.343,2.5,4.9,.514,2.4,2.7,.867,1.8,7.8,9.6,1.6,1.1,0.5,1.1,2.2,11.9,https://www.basketball-reference.com/players/a/aminual01.html
2019-20,29,ORL,NBA,PF,18,2,380,2.4,8.1,.291,0.9,3.4,.250,1.5,4.7,.320,1.8,2.7,.655,2.3,6.0,8.2,2.0,1.7,0.8,1.6,2.6,7.4,https://www.basketball-reference.com/players/a/aminual01.html
2006-07,24,TOT,NBA,PF,11,0,89,2.4,6.1,.400,0.0,0.0,,2.4,6.1,.400,1.6,4.0,.400,5.3,6.1,11.3,0.4,0.4,3.2,2.0,6.1,6.5,https://www.basketball-reference.com/players/a/amundlo01.html
2006-07,24,UTA,NBA,PF,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/a/amundlo01.html
2006-07,24,PHI,NBA,PF,10,0,87,2.5,6.2,.400,0.0,0.0,,2.5,6.2,.400,1.7,4.1,.400,5.4,6.2,11.6,0.4,0.4,3.3,2.1,6.2,6.6,https://www.basketball-reference.com/players/a/amundlo01.html
2007-08,25,PHI,NBA,PF,16,0,64,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,1.1,3.9,.286,3.9,2.8,6.8,0.0,0.6,0.6,1.1,7.3,10.1,https://www.basketball-reference.com/players/a/amundlo01.html
2008-09,26,PHO,NBA,PF,76,0,1044,4.6,8.6,.536,0.0,0.0,.000,4.6,8.6,.538,1.8,4.1,.442,4.4,4.9,9.3,1.0,1.1,2.2,1.9,5.3,11.1,https://www.basketball-reference.com/players/a/amundlo01.html
2009-10,27,PHO,NBA,PF,79,0,1168,4.7,8.5,.551,0.0,0.0,.000,4.7,8.5,.553,2.1,3.8,.545,3.9,6.7,10.7,1.0,0.7,2.3,1.8,5.2,11.4,https://www.basketball-reference.com/players/a/amundlo01.html
2010-11,28,GSW,NBA,PF,46,7,691,4.3,9.5,.454,0.0,0.0,,4.3,9.5,.454,1.8,4.5,.391,4.2,5.4,9.6,0.9,0.7,1.7,1.3,4.5,10.4,https://www.basketball-reference.com/players/a/amundlo01.html
2011-12,29,IND,NBA,PF,60,0,753,4.3,9.9,.430,0.0,0.0,,4.3,9.9,.430,1.7,3.9,.427,4.5,6.1,10.6,0.7,1.3,2.1,2.2,6.0,10.2,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,TOT,NBA,PF,39,0,372,3.1,7.8,.395,0.0,0.0,,3.1,7.8,.395,1.2,3.5,.333,4.6,5.6,10.3,1.1,1.5,1.2,1.8,5.1,7.4,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,MIN,NBA,PF,20,0,161,3.1,8.5,.368,0.0,0.0,,3.1,8.5,.368,0.9,4.5,.200,5.1,5.4,10.5,0.7,1.6,1.3,2.5,5.8,7.2,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,CHI,NBA,PF,1,0,2,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/a/amundlo01.html
2012-13,30,NOH,NBA,PF,18,0,209,3.1,7.2,.429,0.0,0.0,,3.1,7.2,.429,1.4,2.8,.500,4.1,5.9,10.0,1.4,1.6,1.0,1.4,4.7,7.6,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,TOT,NBA,PF,19,0,185,3.1,6.2,.500,0.0,0.0,,3.1,6.2,.500,1.2,4.7,.250,5.4,5.3,10.7,1.2,1.8,2.1,2.7,9.5,7.4,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,NOP,NBA,PF,18,0,184,3.1,6.3,.500,0.0,0.0,,3.1,6.3,.500,1.2,4.7,.250,5.5,5.3,10.8,1.2,1.8,2.2,2.7,9.6,7.4,https://www.basketball-reference.com/players/a/amundlo01.html
2013-14,31,CHI,NBA,PF,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,TOT,NBA,PF,53,35,937,4.2,9.8,.427,0.0,0.0,.000,4.2,9.8,.429,1.6,3.3,.471,3.6,6.7,10.3,2.7,0.8,2.0,2.4,4.8,10.0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,CLE,NBA,PF,12,0,79,1.8,5.5,.333,0.0,0.0,,1.8,5.5,.333,1.4,2.3,.600,2.3,6.8,9.1,2.3,0.5,0.0,2.3,5.0,5.0,https://www.basketball-reference.com/players/a/amundlo01.html
2014-15,32,NYK,NBA,PF,41,35,858,4.4,10.2,.432,0.0,0.0,.000,4.4,10.2,.434,1.6,3.4,.463,3.7,6.7,10.4,2.7,0.9,2.2,2.4,4.8,10.4,https://www.basketball-reference.com/players/a/amundlo01.html
2015-16,33,NYK,NBA,PF,29,0,204,3.4,9.4,.358,0.0,0.0,,3.4,9.4,.358,2.5,4.8,.519,4.1,4.6,8.6,2.1,1.1,1.2,2.6,7.8,9.2,https://www.basketball-reference.com/players/a/amundlo01.html
2009-10,29,HOU,NBA,C,63,0,891,5.9,13.7,.432,1.1,3.2,.346,4.8,10.6,.458,1.9,2.7,.687,2.2,6.2,8.4,1.8,0.6,0.5,1.5,4.8,14.8,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,TOT,NBA,PF,40,0,373,5.4,11.7,.463,0.8,2.2,.348,4.6,9.5,.490,1.4,2.1,.636,1.9,6.2,8.1,1.3,0.5,0.9,2.1,3.9,12.9,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,TOR,NBA,PF,11,0,150,5.5,11.3,.489,0.7,2.4,.300,4.8,8.9,.541,1.7,1.7,1.000,1.9,6.2,8.2,1.7,0.7,0.7,1.9,2.6,13.4,https://www.basketball-reference.com/players/a/anderda03.html
2010-11,30,NOH,NBA,PF,29,0,223,5.3,11.9,.446,0.8,2.1,.385,4.5,9.8,.459,1.1,2.4,.467,1.9,6.1,8.1,1.0,0.3,1.0,2.3,4.7,12.6,https://www.basketball-reference.com/players/a/anderda03.html
2005-06,23,CHA,NBA,SF,36,7,564,4.8,11.6,.414,1.5,3.7,.414,3.3,7.9,.415,2.1,2.6,.805,1.5,3.0,4.5,2.0,0.7,0.3,2.0,3.1,13.2,https://www.basketball-reference.com/players/a/anderal01.html
2006-07,24,CHA,NBA,SG,17,0,256,5.2,11.4,.457,0.7,2.8,.250,4.5,8.6,.525,2.7,3.2,.826,1.5,3.0,4.5,3.0,1.0,0.0,3.1,4.6,13.8,https://www.basketball-reference.com/players/a/anderal01.html
2011-12,29,TOR,NBA,SF,17,12,461,4.3,11.1,.387,1.9,4.8,.393,2.4,6.3,.383,2.3,2.7,.853,0.6,2.0,2.7,2.0,0.4,0.2,2.0,2.7,12.7,https://www.basketball-reference.com/players/a/anderal01.html
2012-13,30,TOR,NBA,SF,65,2,1495,5.7,14.8,.383,2.3,6.9,.333,3.4,8.0,.426,3.0,3.5,.857,0.8,2.7,3.6,2.5,1.2,0.2,1.9,3.2,16.7,https://www.basketball-reference.com/players/a/anderal01.html
2013-14,31,BRK,NBA,SF,78,26,1773,3.9,9.8,.400,1.7,5.0,.339,2.2,4.8,.464,1.9,2.4,.780,0.8,2.7,3.6,1.6,1.0,0.2,1.3,3.0,11.5,https://www.basketball-reference.com/players/a/anderal01.html
2014-15,32,BRK,NBA,SG,74,19,1744,4.0,9.1,.443,1.5,4.3,.348,2.5,4.7,.530,1.7,2.1,.812,0.6,3.6,4.2,1.7,1.2,0.1,1.2,3.1,11.3,https://www.basketball-reference.com/players/a/anderal01.html
2015-16,33,WAS,NBA,SG,13,0,192,3.9,11.1,.356,2.3,6.9,.324,1.7,4.1,.409,2.1,2.8,.733,0.2,4.9,5.1,2.6,0.7,0.2,0.4,4.7,12.2,https://www.basketball-reference.com/players/a/anderal01.html
2016-17,34,LAC,NBA,SF,30,0,308,3.5,9.4,.375,1.6,5.1,.318,1.9,4.2,.444,1.4,1.9,.750,0.4,2.5,2.8,1.3,0.4,0.0,0.8,4.1,10.1,https://www.basketball-reference.com/players/a/anderal01.html
2009-10,24,OKC,NBA,SF,1,0,15,2.4,7.2,.333,0.0,0.0,,2.4,7.2,.333,0.0,0.0,,2.4,0.0,2.4,0.0,0.0,0.0,2.4,2.4,4.8,https://www.basketball-reference.com/players/a/anderan02.html
2010-11,21,SAS,NBA,SF,26,2,286,3.9,10.2,.383,2.3,5.8,.391,1.6,4.4,.371,1.8,2.3,.778,0.3,2.6,2.9,2.3,0.4,0.8,1.6,3.0,11.8,https://www.basketball-reference.com/players/a/anderja01.html
2011-12,22,SAS,NBA,SG,51,2,603,3.9,10.4,.379,1.1,4.1,.279,2.8,6.3,.443,2.3,3.1,.750,1.0,3.8,4.7,2.4,0.5,0.1,1.8,2.1,11.3,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,TOT,NBA,"SF,SG",39,2,401,4.7,11.3,.413,1.9,5.4,.350,2.8,5.9,.470,2.2,2.5,.857,1.6,4.8,6.5,3.8,1.3,0.4,2.2,2.2,13.4,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,SAS,NBA,SF,10,0,94,4.2,9.6,.440,1.9,4.2,.455,2.3,5.4,.429,2.7,3.4,.778,1.1,4.2,5.4,3.4,1.1,0.8,2.7,2.7,13.0,https://www.basketball-reference.com/players/a/anderja01.html
2012-13,23,HOU,NBA,SG,29,2,307,4.8,11.8,.406,1.9,5.7,.327,2.9,6.1,.481,2.0,2.2,.895,1.8,5.0,6.8,3.9,1.4,0.4,2.1,2.1,13.5,https://www.basketball-reference.com/players/a/anderja01.html
2013-14,24,PHI,NBA,SG,80,62,2309,4.8,11.2,.431,1.8,5.5,.328,3.0,5.7,.530,1.2,1.7,.726,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6,https://www.basketball-reference.com/players/a/anderja01.html
2015-16,26,SAC,NBA,SG,51,15,721,3.3,8.9,.376,1.1,4.3,.267,2.2,4.6,.478,1.1,1.4,.759,0.6,3.6,4.3,2.0,1.0,0.7,2.1,2.7,8.9,https://www.basketball-reference.com/players/a/anderja01.html
2015-16,22,DAL,NBA,SF,55,9,647,4.0,9.7,.406,1.2,4.6,.265,2.7,5.1,.533,2.4,3.1,.800,1.0,6.3,7.3,1.6,1.1,1.4,1.3,2.5,11.6,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,TOT,NBA,SF,75,10,1228,5.5,12.9,.424,1.7,5.7,.299,3.8,7.2,.522,3.0,3.8,.791,2.0,5.2,7.2,1.9,1.2,0.7,1.9,3.2,15.6,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,DAL,NBA,SF,51,2,710,5.6,14.0,.401,1.9,6.2,.303,3.8,7.9,.477,3.5,4.5,.795,2.0,5.6,7.6,1.6,1.4,0.8,2.0,3.2,16.7,https://www.basketball-reference.com/players/a/anderju01.html
2016-17,23,PHI,NBA,SF,24,8,518,5.2,11.3,.463,1.5,5.0,.292,3.8,6.3,.600,2.2,2.8,.780,2.1,4.6,6.7,2.4,0.9,0.5,1.8,3.1,14.1,https://www.basketball-reference.com/players/a/anderju01.html
2017-18,24,PHI,NBA,SF,38,0,519,6.0,14.0,.431,2.4,7.1,.330,3.7,6.9,.535,1.9,2.6,.737,1.7,4.7,6.5,1.7,1.0,0.5,1.1,3.7,16.4,https://www.basketball-reference.com/players/a/anderju01.html
2018-19,25,ATL,NBA,SF,48,4,463,5.0,12.2,.408,1.9,6.0,.312,3.1,6.2,.500,2.0,2.7,.743,1.9,4.7,6.5,1.8,1.7,1.0,1.8,3.7,13.8,https://www.basketball-reference.com/players/a/anderju01.html
2019-20,26,BRK,NBA,SG,10,1,107,3.4,12.8,.263,2.0,9.8,.207,1.3,3.0,.444,0.7,1.3,.500,0.3,6.7,7.1,2.7,0.0,2.0,1.3,4.4,9.4,https://www.basketball-reference.com/players/a/anderju01.html
2014-15,21,SAS,NBA,SF,33,8,358,3.1,8.9,.348,0.3,1.1,.273,2.8,7.8,.359,0.9,1.4,.643,0.5,6.7,7.2,2.8,1.5,0.7,1.0,2.8,7.4,https://www.basketball-reference.com/players/a/anderky01.html
2015-16,22,SAS,NBA,SF,78,11,1245,4.0,8.5,.468,0.3,1.1,.324,3.6,7.5,.488,1.8,2.4,.747,0.7,6.3,7.1,3.6,1.7,0.8,1.7,2.8,10.1,https://www.basketball-reference.com/players/a/anderky01.html
2016-17,23,SAS,NBA,SF,72,14,1020,3.3,7.4,.445,0.5,1.4,.375,2.8,6.0,.462,1.6,2.0,.789,1.2,6.2,7.3,3.2,1.8,0.9,1.4,2.2,8.7,https://www.basketball-reference.com/players/a/anderky01.html
2017-18,24,SAS,NBA,SF,74,67,1978,4.2,8.0,.527,0.3,1.0,.333,3.9,6.9,.556,1.9,2.7,.712,1.5,5.7,7.2,3.7,2.1,1.1,1.7,2.1,10.6,https://www.basketball-reference.com/players/a/anderky01.html
2018-19,25,MEM,NBA,SF,43,40,1281,4.2,7.8,.543,0.3,1.0,.265,4.0,6.8,.583,1.0,1.8,.578,1.3,5.7,7.1,3.6,1.5,1.0,1.6,3.1,9.7,https://www.basketball-reference.com/players/a/anderky01.html
2019-20,26,MEM,NBA,SF,67,28,1330,4.2,9.0,.474,0.6,2.3,.282,3.6,6.7,.541,1.4,2.1,.667,1.6,6.1,7.7,4.4,1.5,1.0,1.8,3.0,10.6,https://www.basketball-reference.com/players/a/anderky01.html
2008-09,20,NJN,NBA,PF,66,30,1312,4.4,11.2,.393,1.9,5.2,.365,2.5,6.0,.417,2.7,3.2,.845,2.9,5.7,8.5,1.4,1.2,0.5,1.7,4.3,13.4,https://www.basketball-reference.com/players/a/anderry01.html
2009-10,21,ORL,NBA,PF,63,6,911,6.7,15.3,.436,3.1,8.3,.370,3.6,7.0,.514,2.8,3.2,.866,2.8,5.2,8.0,1.5,1.0,0.6,2.2,3.2,19.2,https://www.basketball-reference.com/players/a/anderry01.html
2010-11,22,ORL,NBA,PF,64,14,1424,5.7,13.3,.430,3.4,8.6,.393,2.3,4.7,.500,2.4,3.0,.812,3.3,5.7,9.0,1.3,0.8,1.0,1.2,3.5,17.2,https://www.basketball-reference.com/players/a/anderry01.html
2011-12,23,ORL,NBA,PF,61,61,1964,6.1,13.9,.439,3.0,7.7,.393,3.0,6.1,.496,2.7,3.1,.877,4.1,4.5,8.6,1.0,0.9,0.5,1.0,2.7,18.0,https://www.basketball-reference.com/players/a/anderry01.html
2012-13,24,NOH,NBA,PF,81,22,2503,6.8,16.0,.423,3.1,8.0,.382,3.7,8.0,.464,2.2,2.6,.844,2.7,4.7,7.5,1.4,0.6,0.4,1.4,2.6,18.8,https://www.basketball-reference.com/players/a/anderry01.html
2013-14,25,NOP,NBA,PF,22,14,795,7.0,16.0,.438,3.0,7.4,.409,4.0,8.6,.463,2.7,2.8,.952,3.0,3.4,6.4,0.8,0.5,0.3,0.9,2.1,19.7,https://www.basketball-reference.com/players/a/anderry01.html
2014-15,26,NOP,NBA,PF,61,5,1675,6.3,15.7,.399,2.6,7.7,.340,3.6,8.0,.457,2.8,3.2,.854,2.3,4.0,6.3,1.2,0.7,0.4,1.3,2.4,17.9,https://www.basketball-reference.com/players/a/anderry01.html
2015-16,27,NOP,NBA,PF,66,7,2008,7.1,16.7,.427,2.3,6.4,.366,4.8,10.2,.466,3.6,4.1,.873,2.3,4.8,7.1,1.3,0.7,0.4,1.6,2.0,20.2,https://www.basketball-reference.com/players/a/anderry01.html
2016-17,28,HOU,NBA,PF,72,72,2116,5.5,13.2,.418,3.5,8.6,.403,2.0,4.5,.446,2.2,2.6,.860,1.9,3.7,5.6,1.2,0.5,0.2,0.9,2.4,16.7,https://www.basketball-reference.com/players/a/anderry01.html
2017-18,29,HOU,NBA,PF,66,50,1725,4.3,10.0,.431,2.7,7.1,.386,1.6,2.9,.539,1.5,1.9,.774,2.0,4.9,6.9,1.3,0.5,0.4,0.9,2.6,12.9,https://www.basketball-reference.com/players/a/anderry01.html
2018-19,30,TOT,NBA,PF,25,8,322,2.3,7.7,.304,1.0,4.5,.225,1.3,3.2,.414,1.3,1.8,.750,2.0,4.0,6.0,2.1,0.4,0.1,1.6,2.8,7.0,https://www.basketball-reference.com/players/a/anderry01.html
