Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_link
2009-10,22,POR,NBA,PF,5,0,42,7.7,12.9,.600,0.0,0.9,.000,7.7,12.0,.643,4.3,5.1,.833,4.3,6.9,11.1,0.0,4.3,0.0,2.6,8.6,19.7,https://www.basketball-reference.com/players/c/cunnida01.html
2011-12,24,MEM,NBA,PF,7,0,49,2.9,8.1,.364,0.0,0.0,,2.9,8.1,.364,0.0,0.0,,4.4,3.7,8.1,0.0,0.7,1.5,0.7,2.2,5.9,https://www.basketball-reference.com/players/c/cunnida01.html
2014-15,27,NOP,NBA,PF,4,0,75,4.3,5.3,.818,0.0,0.0,,4.3,5.3,.818,1.4,1.4,1.000,1.9,6.7,8.6,1.0,1.4,1.9,0.0,3.4,10.1,https://www.basketball-reference.com/players/c/cunnida01.html
2018-19,31,SAS,NBA,PF,5,0,13,5.5,8.3,.667,5.5,5.5,1.000,0.0,2.8,.000,0.0,0.0,,5.5,11.1,16.6,0.0,0.0,0.0,0.0,0.0,16.6,https://www.basketball-reference.com/players/c/cunnida01.html
2018-19,28,POR,NBA,SG,16,0,326,3.3,9.1,.366,2.3,5.7,.404,1.0,3.3,.300,1.0,1.2,.818,0.6,2.2,2.8,1.4,1.3,0.4,0.8,3.0,9.9,https://www.basketball-reference.com/players/c/curryse01.html
2019-20,29,DAL,NBA,SG,6,0,173,6.5,11.0,.585,2.1,4.4,.476,4.4,6.7,.656,1.0,1.0,1.000,0.4,1.9,2.3,1.7,1.2,0.0,1.7,2.9,16.0,https://www.basketball-reference.com/players/c/curryse01.html
2012-13,24,GSW,NBA,PG,12,12,497,7.4,17.0,.434,3.0,7.7,.396,4.3,9.3,.465,2.5,2.8,.921,0.4,3.0,3.3,7.0,1.4,0.1,2.9,2.5,20.4,https://www.basketball-reference.com/players/c/curryst01.html
2013-14,25,GSW,NBA,PG,7,7,296,6.2,14.1,.440,2.7,6.9,.386,3.5,7.2,.492,4.5,5.1,.881,0.5,2.6,3.0,7.2,1.5,0.1,3.2,2.2,19.6,https://www.basketball-reference.com/players/c/curryst01.html
2014-15,26,GSW,NBA,PG,21,21,826,8.7,19.1,.456,4.3,10.1,.422,4.4,9.0,.493,4.2,5.0,.835,0.9,3.7,4.6,5.8,1.7,0.1,3.6,2.0,25.9,https://www.basketball-reference.com/players/c/curryst01.html
2015-16,27,GSW,NBA,PG,18,17,614,8.7,19.8,.438,4.7,11.6,.404,4.0,8.2,.486,4.5,4.9,.916,0.8,5.0,5.8,5.5,1.5,0.3,4.4,2.3,26.5,https://www.basketball-reference.com/players/c/curryst01.html
2016-17,28,GSW,NBA,PG,17,17,601,9.0,18.7,.484,4.3,10.3,.419,4.7,8.4,.564,6.2,6.8,.904,1.3,5.0,6.3,6.8,2.0,0.2,3.5,2.2,28.6,https://www.basketball-reference.com/players/c/curryst01.html
2017-18,29,GSW,NBA,PG,15,14,555,8.9,19.7,.451,4.2,10.5,.395,4.7,9.2,.514,2.9,3.0,.957,0.6,5.3,5.9,5.3,1.7,0.7,2.8,2.5,24.8,https://www.basketball-reference.com/players/c/curryst01.html
2018-19,30,GSW,NBA,PG,22,22,846,8.1,18.3,.441,3.9,10.4,.377,4.2,8.0,.524,6.3,6.7,.943,0.7,4.9,5.6,5.4,1.0,0.2,2.8,2.9,26.4,https://www.basketball-reference.com/players/c/curryst01.html
2003-04,23,DAL,NBA,SG,5,5,184,6.3,14.7,.427,0.2,1.4,.143,6.1,13.3,.456,2.7,4.3,.636,2.0,4.1,6.1,2.9,2.0,0.6,2.9,2.7,15.5,https://www.basketball-reference.com/players/d/daniema01.html
2004-05,24,DAL,NBA,SG,11,0,165,5.7,13.1,.433,0.2,1.3,.167,5.5,11.8,.463,4.1,5.9,.704,3.3,4.1,7.4,3.1,1.3,0.7,2.8,3.3,15.7,https://www.basketball-reference.com/players/d/daniema01.html
2005-06,25,DAL,NBA,SG,20,0,222,4.1,9.1,.446,0.3,0.8,.400,3.7,8.3,.451,2.6,3.4,.762,1.6,1.8,3.4,4.2,0.8,0.2,1.9,4.2,11.0,https://www.basketball-reference.com/players/d/daniema01.html
2009-10,29,BOS,NBA,SF,11,0,37,4.9,12.6,.385,1.0,1.9,.500,3.9,10.7,.364,5.8,5.8,1.000,4.9,4.9,9.7,1.0,0.0,0.0,2.9,3.9,16.5,https://www.basketball-reference.com/players/d/daniema01.html
2011-12,31,BOS,NBA,SG,15,0,92,4.3,7.4,.579,0.0,0.8,.000,4.3,6.7,.647,3.1,3.9,.800,0.4,3.5,3.9,1.2,0.8,0.4,0.8,5.1,11.7,https://www.basketball-reference.com/players/d/daniema01.html
2012-13,32,MIL,NBA,SF,3,0,33,6.5,12.0,.545,0.0,2.2,.000,6.5,9.8,.667,0.0,0.0,,0.0,4.4,4.4,4.4,1.1,0.0,1.1,3.3,13.1,https://www.basketball-reference.com/players/d/daniema01.html
2013-14,22,HOU,NBA,SG,4,0,68,4.8,9.0,.529,4.2,7.9,.533,0.5,1.1,.500,2.6,2.6,1.000,1.6,3.2,4.8,0.5,1.1,0.0,1.1,5.3,16.4,https://www.basketball-reference.com/players/d/danietr01.html
2015-16,24,CHO,NBA,SG,4,0,18,2.0,16.0,.125,0.0,6.0,.000,2.0,10.0,.200,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,https://www.basketball-reference.com/players/d/danietr01.html
2016-17,25,MEM,NBA,SG,6,0,68,1.6,4.8,.333,1.6,4.8,.333,0.0,0.0,,0.0,0.0,,0.5,2.1,2.6,1.1,1.1,0.0,1.1,0.5,4.8,https://www.basketball-reference.com/players/d/danietr01.html
2019-20,28,DEN,NBA,SG,6,0,30,7.2,14.4,.500,3.6,7.2,.500,3.6,7.2,.500,1.2,2.4,.500,1.2,2.4,3.6,2.4,0.0,0.0,0.0,2.4,19.2,https://www.basketball-reference.com/players/d/danietr01.html
2014-15,27,BOS,NBA,SF,3,0,14,5.1,15.4,.333,0.0,5.1,.000,5.1,10.3,.500,0.0,0.0,,0.0,2.6,2.6,2.6,0.0,0.0,0.0,10.3,10.3,https://www.basketball-reference.com/players/d/datomlu01.html
2014-15,21,NOP,NBA,PF,4,4,172,9.8,18.2,.540,0.0,0.4,.000,9.8,17.8,.553,6.7,7.5,.889,1.9,7.3,9.2,1.7,1.0,2.5,2.7,2.5,26.4,https://www.basketball-reference.com/players/d/davisan02.html
2017-18,24,NOP,NBA,PF,9,9,358,10.7,20.5,.520,0.6,2.2,.273,10.1,18.3,.549,5.3,6.4,.828,2.4,9.8,12.2,1.5,1.8,2.1,2.3,3.0,27.3,https://www.basketball-reference.com/players/d/davisan02.html
2019-20,26,LAL,NBA,PF,21,21,769,9.6,16.8,.571,1.1,2.8,.383,8.5,14.0,.609,7.0,8.4,.832,2.6,7.0,9.6,3.4,1.2,1.4,2.5,2.6,27.2,https://www.basketball-reference.com/players/d/davisan02.html
2016-17,20,MEM,NBA,C,3,0,11,9.8,16.4,.600,0.0,0.0,,9.8,16.4,.600,3.3,6.5,.500,6.5,9.8,16.4,0.0,0.0,0.0,0.0,6.5,22.9,https://www.basketball-reference.com/players/d/davisde01.html
2012-13,23,MEM,NBA,PF,8,0,48,3.7,9.0,.417,0.0,0.0,,3.7,9.0,.417,2.3,3.0,.750,3.0,5.2,8.2,0.0,0.0,0.7,1.5,5.2,9.7,https://www.basketball-reference.com/players/d/davised01.html
2013-14,24,MEM,NBA,PF,7,0,25,4.3,14.4,.300,0.0,0.0,,4.3,14.4,.300,0.0,1.4,.000,11.5,10.1,21.6,0.0,1.4,4.3,2.9,2.9,8.6,https://www.basketball-reference.com/players/d/davised01.html
2015-16,26,POR,NBA,PF,11,0,205,3.7,7.0,.525,0.0,0.4,.000,3.7,6.7,.553,3.3,5.8,.576,4.6,8.6,13.2,2.5,0.4,1.2,1.8,5.8,10.7,https://www.basketball-reference.com/players/d/davised01.html
2017-18,28,POR,NBA,C,4,0,71,2.5,5.1,.500,0.0,0.0,,2.5,5.1,.500,0.5,2.0,.250,2.5,13.7,16.2,0.0,0.0,0.5,2.0,3.5,5.6,https://www.basketball-reference.com/players/d/davised01.html
2018-19,29,BRK,NBA,C,3,0,41,6.1,8.8,.700,0.0,0.0,,6.1,8.8,.700,1.8,1.8,1.000,3.5,13.2,16.7,1.8,0.0,0.9,0.0,7.9,14.0,https://www.basketball-reference.com/players/d/davised01.html
2007-08,22,BOS,NBA,C,17,0,137,3.7,8.9,.412,0.0,0.3,.000,3.7,8.7,.424,2.9,4.7,.611,3.2,3.4,6.6,1.8,1.3,1.1,2.6,7.1,10.2,https://www.basketball-reference.com/players/d/davisgl01.html
2008-09,23,BOS,NBA,C,14,14,510,6.1,12.4,.491,0.0,0.0,,6.1,12.4,.491,3.5,4.9,.710,2.3,3.2,5.6,1.8,1.3,0.6,1.4,4.2,15.6,https://www.basketball-reference.com/players/d/davisgl01.html
2009-10,24,BOS,NBA,PF,24,1,483,4.4,9.2,.476,0.0,0.2,.000,4.4,9.0,.488,4.2,5.9,.722,2.9,5.2,8.1,0.7,1.4,0.7,1.6,4.0,13.0,https://www.basketball-reference.com/players/d/davisgl01.html
2010-11,25,BOS,NBA,C,9,0,191,3.4,8.7,.391,0.0,0.2,.000,3.4,8.5,.400,1.5,2.1,.727,1.3,4.7,6.0,1.5,0.6,0.0,1.7,4.0,8.3,https://www.basketball-reference.com/players/d/davisgl01.html
2011-12,26,ORL,NBA,PF,5,5,190,7.4,16.9,.438,0.0,0.0,,7.4,16.9,.438,3.2,4.2,.773,4.4,4.4,8.7,0.8,0.6,1.1,1.7,1.9,18.0,https://www.basketball-reference.com/players/d/davisgl01.html
2013-14,28,LAC,NBA,PF,13,0,158,5.7,9.3,.610,0.0,0.0,,5.7,9.3,.610,0.0,0.0,,3.2,5.0,8.2,2.1,0.7,0.7,1.6,5.5,11.4,https://www.basketball-reference.com/players/d/davisgl01.html
2014-15,29,LAC,NBA,PF,14,0,144,4.2,9.5,.447,0.0,0.2,.000,4.2,9.2,.459,1.7,2.3,.778,2.3,4.5,6.8,0.7,1.2,1.2,2.3,8.2,10.2,https://www.basketball-reference.com/players/d/davisgl01.html
2004-05,24,PHI,NBA,PF,2,0,4,0.0,9.0,.000,0.0,9.0,.000,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,https://www.basketball-reference.com/players/d/davisjo02.html
2019-20,22,TOR,NBA,SG,6,0,84,6.0,12.4,.483,3.4,8.1,.421,2.6,4.3,.600,3.0,3.0,1.000,0.9,4.7,5.6,3.0,0.4,0.0,2.6,4.7,18.4,https://www.basketball-reference.com/players/d/daviste02.html
2012-13,24,MEM,NBA,SF,4,0,20,5.4,14.4,.375,0.0,1.8,.000,5.4,12.6,.429,1.8,1.8,1.000,0.0,1.8,1.8,0.0,0.0,1.8,1.8,3.6,12.6,https://www.basketball-reference.com/players/d/dayeau01.html
2013-14,25,SAS,NBA,SF,1,0,6,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/d/dayeau01.html
2012-13,25,SAS,NBA,SG,5,0,14,2.6,10.3,.250,0.0,7.7,.000,2.6,2.6,1.000,5.1,5.1,1.000,5.1,5.1,10.3,5.1,0.0,0.0,0.0,2.6,10.3,https://www.basketball-reference.com/players/d/decolna01.html
2013-14,26,TOR,NBA,SF,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,https://www.basketball-reference.com/players/d/decolna01.html
2013-14,24,TOR,NBA,SG,7,7,282,5.7,14.9,.385,0.8,2.3,.333,5.0,12.6,.394,9.1,10.1,.899,0.4,3.3,3.7,3.2,1.0,0.3,2.3,2.9,21.3,https://www.basketball-reference.com/players/d/derozde01.html
2014-15,25,TOR,NBA,SG,4,4,159,7.2,18.1,.400,0.7,1.8,.375,6.6,16.3,.403,3.2,3.8,.824,1.1,4.5,5.7,5.2,1.4,0.0,2.3,2.7,18.3,https://www.basketball-reference.com/players/d/derozde01.html
2015-16,26,TOR,NBA,SG,20,20,746,7.6,19.2,.394,0.2,1.3,.154,7.4,18.0,.411,4.8,5.9,.813,0.6,3.4,4.0,2.6,1.1,0.1,2.2,2.5,20.2,https://www.basketball-reference.com/players/d/derozde01.html
2016-17,27,TOR,NBA,SG,10,10,373,7.3,16.9,.434,0.1,1.4,.067,7.2,15.4,.469,6.9,7.7,.888,0.4,4.3,4.7,3.3,1.4,0.0,2.4,2.5,21.6,https://www.basketball-reference.com/players/d/derozde01.html
2017-18,28,TOR,NBA,SG,10,10,354,8.8,20.2,.437,1.0,3.6,.286,7.8,16.7,.470,4.4,5.4,.811,0.6,3.1,3.7,4.1,0.5,0.6,2.3,2.4,23.1,https://www.basketball-reference.com/players/d/derozde01.html
2018-19,29,SAS,NBA,SG,7,7,251,8.3,17.1,.487,0.0,0.1,.000,8.3,16.9,.492,5.5,6.3,.864,1.4,5.3,6.7,4.6,1.1,0.1,1.7,2.3,22.1,https://www.basketball-reference.com/players/d/derozde01.html
2016-17,27,SAS,NBA,C,12,3,97,5.2,8.5,.609,0.0,0.0,,5.2,8.5,.609,6.3,11.9,.531,7.8,9.6,17.4,1.1,0.7,1.1,3.0,5.9,16.7,https://www.basketball-reference.com/players/d/dedmode01.html
2016-17,22,HOU,NBA,PF,4,0,31,3.5,13.9,.250,3.5,7.0,.500,0.0,7.0,.000,0.0,0.0,,5.8,5.8,11.6,1.2,1.2,1.2,0.0,2.3,10.5,https://www.basketball-reference.com/players/d/dekkesa01.html
2016-17,27,ATL,NBA,PG,1,0,3,36.0,36.0,1.000,12.0,12.0,1.000,24.0,24.0,1.000,12.0,24.0,.500,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,96.0,https://www.basketball-reference.com/players/d/delanma01.html
2005-06,23,DET,NBA,SG,8,0,32,1.1,6.8,.167,1.1,2.3,.500,0.0,4.5,.000,2.3,2.3,1.000,0.0,4.5,4.5,2.3,1.1,0.0,6.8,4.5,5.6,https://www.basketball-reference.com/players/d/delfica01.html
2006-07,24,DET,NBA,SG,16,0,135,4.0,9.9,.405,0.8,4.3,.188,3.2,5.6,.571,1.1,1.6,.667,1.6,4.0,5.6,2.1,1.3,0.3,1.9,3.5,9.9,https://www.basketball-reference.com/players/d/delfica01.html
2007-08,25,TOR,NBA,SG,5,0,121,4.5,11.0,.405,1.2,4.5,.267,3.3,6.5,.500,2.7,3.0,.900,1.5,5.7,7.1,3.3,1.2,0.0,0.9,4.2,12.8,https://www.basketball-reference.com/players/d/delfica01.html
2009-10,27,MIL,NBA,SF,7,7,226,4.1,11.6,.356,2.4,5.9,.405,1.8,5.7,.306,0.5,0.6,.750,0.5,4.0,4.5,2.9,0.8,0.3,1.9,2.2,11.2,https://www.basketball-reference.com/players/d/delfica01.html
2012-13,30,HOU,NBA,SF,5,0,120,4.5,12.0,.375,3.3,9.3,.355,1.2,2.7,.444,1.2,1.2,1.000,0.3,3.3,3.6,3.0,0.9,0.3,1.5,3.0,13.5,https://www.basketball-reference.com/players/d/delfica01.html
2014-15,24,CLE,NBA,SG,20,7,497,3.4,9.9,.346,1.7,5.5,.316,1.7,4.3,.383,1.8,2.3,.781,0.7,2.2,3.0,3.8,0.7,0.0,2.5,3.8,10.4,https://www.basketball-reference.com/players/d/dellama01.html
2015-16,25,CLE,NBA,PG,20,0,241,3.9,11.1,.351,1.2,4.6,.258,2.7,6.4,.419,2.7,3.6,.750,0.6,1.6,2.2,8.4,0.1,0.1,2.1,4.6,11.7,https://www.basketball-reference.com/players/d/dellama01.html
2016-17,26,MIL,NBA,PG,6,0,159,3.6,9.3,.390,1.4,3.6,.375,2.3,5.7,.400,1.8,2.3,.800,0.2,2.5,2.7,2.7,0.2,0.0,1.6,1.1,10.4,https://www.basketball-reference.com/players/d/dellama01.html
2017-18,27,MIL,NBA,PG,6,0,78,1.8,5.5,.333,0.9,4.2,.222,0.9,1.4,.667,0.9,0.9,1.000,0.5,1.8,2.3,7.4,0.9,0.0,2.8,2.8,5.5,https://www.basketball-reference.com/players/d/dellama01.html
2005-06,20,CHI,NBA,SF,6,0,180,4.8,11.2,.429,0.2,1.0,.200,4.6,10.2,.451,2.4,4.2,.571,1.6,4.2,5.8,0.6,1.0,0.8,1.0,2.6,12.2,https://www.basketball-reference.com/players/d/denglu01.html
2006-07,21,CHI,NBA,SF,10,10,410,7.7,14.8,.524,0.0,0.1,.000,7.7,14.7,.527,4.0,5.0,.807,2.6,5.0,7.6,2.1,0.9,0.6,2.0,1.9,19.5,https://www.basketball-reference.com/players/d/denglu01.html
2009-10,24,CHI,NBA,SF,5,5,203,6.6,14.2,.463,0.2,2.1,.083,6.4,12.1,.529,3.4,4.6,.731,1.4,3.0,4.4,1.2,1.1,0.7,0.5,2.7,16.7,https://www.basketball-reference.com/players/d/denglu01.html
2010-11,25,CHI,NBA,SF,16,16,687,5.1,12.1,.426,1.2,3.6,.324,4.0,8.5,.469,2.7,3.2,.839,1.4,4.1,5.6,2.3,1.3,0.5,1.4,2.1,14.1,https://www.basketball-reference.com/players/d/denglu01.html
2011-12,26,CHI,NBA,SF,6,6,228,5.7,12.5,.456,1.3,3.5,.364,4.4,9.0,.491,0.6,1.1,.571,1.3,6.6,7.9,1.4,0.8,1.4,1.6,1.6,13.3,https://www.basketball-reference.com/players/d/denglu01.html
2012-13,27,CHI,NBA,SF,5,5,224,5.1,13.5,.381,0.2,2.9,.056,5.0,10.6,.470,0.6,1.6,.400,0.8,5.3,6.1,3.1,0.8,0.5,1.9,1.9,11.1,https://www.basketball-reference.com/players/d/denglu01.html
2015-16,30,MIA,NBA,PF,14,14,495,4.7,10.0,.471,1.7,4.1,.421,3.0,5.9,.506,2.3,2.8,.842,1.4,4.7,6.0,1.6,0.9,0.7,1.7,1.7,13.5,https://www.basketball-reference.com/players/d/denglu01.html
2019-20,23,MIL,NBA,SG,10,1,165,5.0,11.1,.451,1.5,4.6,.333,3.5,6.5,.533,2.8,4.4,.650,1.7,5.2,7.0,2.6,1.5,0.7,2.2,4.6,14.4,https://www.basketball-reference.com/players/d/divindo01.html
2017-18,21,NOP,NBA,PF,7,0,48,3.7,9.0,.417,0.0,0.0,,3.7,9.0,.417,0.0,0.0,,3.0,3.7,6.8,0.0,0.7,0.7,0.7,6.8,7.5,https://www.basketball-reference.com/players/d/diallch01.html
2019-20,21,OKC,NBA,SF,3,0,25,5.8,15.8,.364,1.4,7.2,.200,4.3,8.6,.500,5.8,10.1,.571,2.9,5.8,8.6,1.4,0.0,2.9,2.9,0.0,18.7,https://www.basketball-reference.com/players/d/diallha01.html
2005-06,23,PHO,NBA,PF,20,20,796,6.9,13.1,.526,0.1,0.3,.429,6.7,12.8,.528,3.0,4.0,.761,1.8,4.3,6.0,4.7,0.8,1.0,2.5,2.9,16.9,https://www.basketball-reference.com/players/d/diawbo01.html
2006-07,24,PHO,NBA,PF,10,0,235,4.3,9.0,.475,0.0,0.9,.000,4.3,8.1,.528,1.5,2.3,.667,2.0,2.9,4.9,4.6,1.1,0.3,2.6,2.8,10.1,https://www.basketball-reference.com/players/d/diawbo01.html
2007-08,25,PHO,NBA,PF,5,2,178,7.1,12.9,.547,0.0,1.4,.000,7.1,11.5,.614,0.6,1.2,.500,1.4,4.2,5.7,4.7,0.6,0.8,2.2,4.4,14.8,https://www.basketball-reference.com/players/d/diawbo01.html
2009-10,27,CHA,NBA,PF,4,4,152,3.3,6.6,.500,0.2,2.1,.111,3.1,4.5,.684,0.2,0.5,.500,1.7,3.1,4.7,3.8,0.2,0.7,2.8,2.6,7.1,https://www.basketball-reference.com/players/d/diawbo01.html
2011-12,29,SAS,NBA,PF,14,14,346,3.7,7.3,.514,0.9,1.9,.500,2.8,5.4,.519,0.6,0.8,.750,2.9,4.7,7.6,3.6,1.1,0.4,1.6,3.0,9.1,https://www.basketball-reference.com/players/d/diawbo01.html
2012-13,30,SAS,NBA,PF,16,1,273,3.2,7.1,.444,0.7,1.7,.385,2.5,5.4,.463,1.6,1.8,.857,1.1,4.2,5.3,3.7,0.5,0.4,1.7,3.7,8.6,https://www.basketball-reference.com/players/d/diawbo01.html
2013-14,31,SAS,NBA,PF,23,3,604,4.8,9.5,.500,1.1,2.7,.400,3.7,6.9,.539,2.0,2.9,.688,1.5,5.1,6.6,4.6,0.8,0.2,1.7,2.6,12.6,https://www.basketball-reference.com/players/d/diawbo01.html
2014-15,32,SAS,NBA,PF,7,0,198,6.2,12.9,.479,0.7,3.3,.222,5.5,9.6,.566,1.6,2.4,.692,2.4,5.5,7.8,4.5,0.9,0.5,1.6,4.4,14.7,https://www.basketball-reference.com/players/d/diawbo01.html
2015-16,33,SAS,NBA,PF,9,0,159,4.8,10.4,.457,0.5,1.4,.333,4.3,9.1,.475,0.7,0.9,.750,0.5,3.8,4.3,4.8,0.5,0.9,1.4,2.0,10.6,https://www.basketball-reference.com/players/d/diawbo01.html
2016-17,34,UTA,NBA,PF,11,9,203,4.3,8.5,.500,1.1,2.5,.429,3.2,6.0,.529,1.6,1.8,.900,0.5,3.2,3.7,3.9,1.2,0.7,2.5,2.1,11.2,https://www.basketball-reference.com/players/d/diawbo01.html
2006-07,24,DEN,NBA,SG,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/d/diawaya01.html
2007-08,25,DEN,NBA,SG,3,0,8,9.0,22.5,.400,0.0,9.0,.000,9.0,13.5,.667,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,18.0,https://www.basketball-reference.com/players/d/diawaya01.html
2008-09,26,MIA,NBA,SF,5,0,21,1.7,5.1,.333,0.0,1.7,.000,1.7,3.4,.500,0.0,3.4,.000,0.0,8.6,8.6,0.0,1.7,0.0,0.0,3.4,3.4,https://www.basketball-reference.com/players/d/diawaya01.html
2009-10,27,POR,NBA,PG,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/players/d/dienetr01.html
2017-18,28,MIN,NBA,C,5,0,70,3.1,9.3,.333,1.0,2.6,.400,2.1,6.7,.308,1.5,2.1,.750,1.5,7.7,9.3,2.1,1.0,2.1,0.5,3.1,8.7,https://www.basketball-reference.com/players/d/dienggo01.html
2015-16,22,DET,NBA,PG,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,https://www.basketball-reference.com/players/d/dinwisp01.html
2018-19,25,BRK,NBA,PG,5,0,131,7.4,17.0,.435,2.5,6.6,.375,4.9,10.4,.474,2.7,3.8,.714,1.1,2.5,3.6,2.2,0.5,0.0,2.2,2.7,20.1,https://www.basketball-reference.com/players/d/dinwisp01.html
2019-20,20,DAL,NBA,PG,6,6,215,10.7,21.4,.500,2.7,7.4,.364,8.0,14.1,.571,7.0,10.7,.656,0.7,9.2,9.9,8.7,1.2,0.5,5.2,2.8,31.1,https://www.basketball-reference.com/players/d/doncilu01.html
2014-15,31,HOU,NBA,PF,6,0,13,0.0,5.5,.000,0.0,0.0,,0.0,5.5,.000,2.8,5.5,.500,2.8,8.3,11.1,5.5,0.0,0.0,2.8,5.5,2.8,https://www.basketball-reference.com/players/d/dorsejo01.html
2019-20,20,OKC,NBA,SF,6,6,175,5.6,15.6,.355,2.7,10.3,.260,2.9,5.3,.538,1.6,3.1,.533,1.0,3.5,4.5,1.2,0.4,1.2,3.1,5.1,15.4,https://www.basketball-reference.com/players/d/dortlu01.html
2010-11,24,NYK,NBA,SG,4,3,112,4.8,13.2,.366,2.3,5.8,.389,2.6,7.4,.348,1.9,1.9,1.000,0.6,3.5,4.2,2.9,0.6,0.0,1.3,3.9,13.8,https://www.basketball-reference.com/players/d/douglto01.html
2011-12,25,NYK,NBA,PG,1,0,8,4.5,4.5,1.000,0.0,0.0,,4.5,4.5,1.000,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,9.0,https://www.basketball-reference.com/players/d/douglto01.html
2013-14,27,MIA,NBA,PG,10,0,29,3.7,11.2,.333,3.7,7.4,.500,0.0,3.7,.000,1.2,2.5,.500,1.2,3.7,5.0,6.2,0.0,0.0,1.2,3.7,12.4,https://www.basketball-reference.com/players/d/douglto01.html
2013-14,27,CHA,NBA,SF,4,0,70,5.7,8.2,.688,2.1,4.1,.500,3.6,4.1,.875,6.2,7.2,.857,1.0,3.1,4.1,1.0,0.0,0.0,2.1,5.7,19.5,https://www.basketball-reference.com/players/d/douglch01.html
2019-20,23,DEN,NBA,SG,12,0,125,4.0,9.5,.424,0.6,2.3,.250,3.5,7.2,.480,2.3,4.0,.571,0.6,4.6,5.2,3.5,0.6,0.6,2.3,3.7,10.9,https://www.basketball-reference.com/players/d/doziepj01.html
2009-10,23,PHO,NBA,PG,16,0,237,6.5,15.2,.430,2.0,6.1,.325,4.6,9.1,.500,3.5,4.7,.742,1.5,2.9,4.4,5.5,0.6,0.2,2.4,2.7,18.5,https://www.basketball-reference.com/players/d/dragigo01.html
2015-16,29,MIA,NBA,PG,14,14,472,6.9,15.7,.442,1.2,3.5,.348,5.7,12.2,.469,2.5,3.3,.767,0.8,4.4,5.3,4.1,0.5,0.2,2.4,3.5,17.6,https://www.basketball-reference.com/players/d/dragigo01.html
2017-18,31,MIA,NBA,PG,5,5,156,8.1,17.3,.467,1.8,4.8,.381,6.2,12.5,.500,3.5,5.1,.682,0.7,2.3,3.0,5.3,1.2,0.0,3.5,3.5,21.5,https://www.basketball-reference.com/players/d/dragigo01.html
2019-20,33,MIA,NBA,PG,17,16,553,7.7,17.4,.444,2.4,7.0,.346,5.3,10.5,.509,3.2,4.0,.803,0.8,3.6,4.5,4.9,1.1,0.1,2.5,3.3,21.1,https://www.basketball-reference.com/players/d/dragigo01.html
2015-16,22,DET,NBA,C,4,4,131,7.7,14.8,.519,0.0,0.3,.000,7.7,14.6,.528,3.0,9.3,.324,3.3,6.6,9.9,0.0,0.3,1.6,1.1,2.2,18.4,https://www.basketball-reference.com/players/d/drumman01.html
2018-19,25,DET,NBA,C,4,4,127,6.8,15.3,.444,0.0,0.3,.000,6.8,15.0,.453,2.6,6.0,.429,5.7,9.1,14.7,2.6,1.7,1.4,3.1,4.8,16.2,https://www.basketball-reference.com/players/d/drumman01.html
2009-10,24,PHO,NBA,SF,16,0,377,3.8,8.2,.465,2.4,5.6,.424,1.4,2.6,.556,1.6,2.7,.607,1.4,4.3,5.7,2.7,1.7,0.6,0.9,3.5,11.6,https://www.basketball-reference.com/players/d/dudleja01.html
2013-14,28,LAC,NBA,SF,7,0,45,2.4,8.8,.273,2.4,4.8,.500,0.0,4.0,.000,0.0,0.0,,0.0,4.8,4.8,1.6,0.8,0.0,0.0,4.0,7.2,https://www.basketball-reference.com/players/d/dudleja01.html
2014-15,29,MIL,NBA,SG,6,0,110,4.6,9.8,.467,2.6,4.6,.571,2.0,5.2,.375,1.3,2.3,.571,1.0,2.6,3.6,2.6,3.9,0.7,1.6,3.9,13.1,https://www.basketball-reference.com/players/d/dudleja01.html
