Season,Age,Tm,Lg,Pos,G,MP,PG%_Position Estimate,SG%_Position Estimate,SF%_Position Estimate,PF%_Position Estimate,C%_Position Estimate,OnCourt_+/- Per 100 Poss.,On-Off_+/- Per 100 Poss.,BadPass_Turnovers,LostBall_Turnovers,Shoot_Fouls Committed,Off._Fouls Committed,Shoot_Fouls Drawn,Off._Fouls Drawn,PGA_Misc.,And1_Misc.,Blkd_Misc.,Player_link
2009-10,21,ATL,NBA,PG,9,59,89%,11%,,,,-28.4,-22.7,2,2,2,0,0,0,8,0,3,https://www.basketball-reference.com/players/t/teaguje01.html
2010-11,22,ATL,NBA,PG,8,238,100%,,,,,-5.8,-1.4,5,3,8,0,13,0,60,3,7,https://www.basketball-reference.com/players/t/teaguje01.html
2011-12,23,ATL,NBA,PG,6,225,97%,3%,,,,-1.4,+16.7,4,4,9,0,8,0,56,2,7,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,24,ATL,NBA,PG,6,213,100%,,,,,-12.1,-23.5,5,7,6,1,10,0,64,1,7,https://www.basketball-reference.com/players/t/teaguje01.html
2013-14,25,ATL,NBA,PG,7,242,76%,24%,,,,-7.4,-18.4,11,8,7,0,13,2,91,0,12,https://www.basketball-reference.com/players/t/teaguje01.html
2014-15,26,ATL,NBA,PG,16,529,88%,12%,,,,+4.1,+11.6,25,14,15,3,24,2,245,3,11,https://www.basketball-reference.com/players/t/teaguje01.html
2015-16,27,ATL,NBA,PG,10,279,96%,4%,,,,-2.7,-2.6,15,7,12,1,17,3,147,1,15,https://www.basketball-reference.com/players/t/teaguje01.html
2016-17,28,IND,NBA,PG,4,142,100%,,,,,-3.1,+2.3,6,2,8,0,8,2,58,3,6,https://www.basketball-reference.com/players/t/teaguje01.html
2017-18,29,MIN,NBA,PG,5,153,100%,,,,,-15.5,-17.0,9,2,9,0,9,0,66,3,4,https://www.basketball-reference.com/players/t/teaguje01.html
2012-13,19,CHI,NBA,PG,8,72,93%,7%,,,,-27.7,-23.3,2,0,7,0,0,1,28,0,3,https://www.basketball-reference.com/players/t/teaguma01.html
2012-13,27,BRK,NBA,PF,1,1,,,,,100%,-50.0,-52.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/t/teletmi01.html
2013-14,28,BRK,NBA,SF,12,220,,,24%,71%,5%,-2.0,-0.7,5,0,8,0,5,0,9,2,2,https://www.basketball-reference.com/players/t/teletmi01.html
2014-15,29,BRK,NBA,PF,3,16,,,29%,72%,,-29.4,-25.1,1,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/t/teletmi01.html
2016-17,31,MIL,NBA,PF,3,27,,,,100%,,-46.2,-49.4,0,0,2,0,0,0,0,0,0,https://www.basketball-reference.com/players/t/teletmi01.html
2009-10,23,SAS,NBA,SG,6,15,2%,98%,,,,-9.1,-4.9,1,1,0,0,0,0,5,0,0,https://www.basketball-reference.com/players/t/templga01.html
2013-14,27,WAS,NBA,SG,10,9,62%,16%,22%,,,-15.3,-16.9,1,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/t/templga01.html
2014-15,28,WAS,NBA,SG,4,26,,99%,1%,,,-12.9,-18.1,0,3,4,0,3,0,2,0,0,https://www.basketball-reference.com/players/t/templga01.html
2018-19,32,LAC,NBA,SG,6,63,,30%,68%,2%,,+3.9,+16.8,0,1,3,1,4,3,5,0,0,https://www.basketball-reference.com/players/t/templga01.html
2019-20,33,BRK,NBA,SG,4,137,38%,51%,11%,,,-14.2,+24.8,4,1,4,1,4,2,21,2,1,https://www.basketball-reference.com/players/t/templga01.html
2012-13,25,OKC,NBA,C,4,26,,,,,100%,-15.6,-17.4,1,1,2,0,0,0,0,0,1,https://www.basketball-reference.com/players/t/thabeha01.html
2013-14,26,OKC,NBA,C,2,7,,,,,100%,-62.2,-61.5,0,0,3,0,0,0,0,0,0,https://www.basketball-reference.com/players/t/thabeha01.html
2018-19,26,BOS,NBA,C,7,42,,,,28%,72%,-5.3,-2.9,1,0,3,0,1,1,0,0,3,https://www.basketball-reference.com/players/t/theisda01.html
2019-20,27,BOS,NBA,C,17,482,,,,,100%,+4.2,-2.0,6,5,32,3,13,6,62,5,10,https://www.basketball-reference.com/players/t/theisda01.html
2004-05,29,NJN,NBA,SF,2,2,,,100%,,,-250.0,-238.0,0,0,0,0,0,,0,0,0,https://www.basketball-reference.com/players/t/thomabi01.html
2005-06,30,WAS,NBA,SG,3,14,,63%,37%,,,+38.9,+39.9,0,0,3,0,0,0,0,0,1,https://www.basketball-reference.com/players/t/thomabi01.html
2007-08,32,CLE,NBA,SF,3,8,,,100%,,,+23.5,+21.1,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/t/thomabi01.html
2014-15,25,BOS,NBA,PG,4,119,100%,,,,,-4.3,+17.4,8,5,5,1,9,1,63,1,7,https://www.basketball-reference.com/players/t/thomais02.html
2015-16,26,BOS,NBA,PG,6,220,100%,,,,,-7.7,-7.8,7,3,7,2,18,1,68,6,16,https://www.basketball-reference.com/players/t/thomais02.html
2016-17,27,BOS,NBA,PG,15,521,100%,,,,,-3.0,-0.7,23,19,15,3,42,7,246,9,19,https://www.basketball-reference.com/players/t/thomais02.html
2018-19,22,DET,NBA,SG,3,15,,32%,68%,,,+23.8,+52.3,0,0,0,0,1,0,0,1,0,https://www.basketball-reference.com/players/t/thomakh01.html
2019-20,31,BRK,NBA,PF,3,17,,,,100%,,-30.7,-10.3,0,0,1,0,2,0,0,0,0,https://www.basketball-reference.com/players/t/thomala01.html
2012-13,24,CHI,NBA,PF,3,6,,,46%,16%,38%,-92.5,-86.0,0,0,0,0,3,0,0,1,1,https://www.basketball-reference.com/players/t/thomama01.html
2019-20,25,TOR,NBA,SG,10,84,51%,34%,15%,,,+21.4,+19.8,0,1,2,0,0,0,20,0,1,https://www.basketball-reference.com/players/t/thomama02.html
2006-07,20,CHI,NBA,PF,10,122,,,,82%,18%,-11.8,-17.1,6,1,10,5,14,1,14,1,4,https://www.basketball-reference.com/players/t/thomaty01.html
2008-09,22,CHI,NBA,PF,7,195,,,,97%,3%,-13.0,-16.5,3,2,12,2,6,0,13,0,6,https://www.basketball-reference.com/players/t/thomaty01.html
2009-10,23,CHA,NBA,C,4,68,,,,53%,47%,+2.0,+20.2,0,0,1,3,1,0,4,0,2,https://www.basketball-reference.com/players/t/thomaty01.html
2015-16,29,TOR,NBA,C,10,55,,,,19%,82%,-8.6,-3.3,0,0,3,1,2,0,2,1,0,https://www.basketball-reference.com/players/t/thompja02.html
2012-13,22,GSW,NBA,SG,12,495,,46%,54%,,,+3.5,+19.4,12,8,22,1,3,3,48,1,7,https://www.basketball-reference.com/players/t/thompkl01.html
2013-14,23,GSW,NBA,SG,7,257,,96%,4%,,,-5.0,-6.5,3,8,11,2,7,2,57,0,2,https://www.basketball-reference.com/players/t/thompkl01.html
2014-15,24,GSW,NBA,SG,21,761,,82%,18%,,,+8.3,0.0,16,19,30,5,20,1,127,8,19,https://www.basketball-reference.com/players/t/thompkl01.html
2015-16,25,GSW,NBA,SG,24,849,2%,82%,16%,,,+3.5,-4.6,22,16,26,7,34,3,132,7,25,https://www.basketball-reference.com/players/t/thompkl01.html
2016-17,26,GSW,NBA,SG,17,596,3%,73%,24%,,,+15.1,+6.0,13,5,22,4,16,0,80,3,14,https://www.basketball-reference.com/players/t/thompkl01.html
2017-18,27,GSW,NBA,SG,21,794,18%,61%,19%,3%,,+9.2,-5.1,16,7,21,3,13,1,86,4,12,https://www.basketball-reference.com/players/t/thompkl01.html
2018-19,28,GSW,NBA,SG,21,818,3%,75%,22%,,,+1.1,-10.0,13,12,29,7,15,3,100,2,11,https://www.basketball-reference.com/players/t/thompkl01.html
2014-15,23,CLE,NBA,PF,20,727,,,,50%,50%,+2.1,-7.2,2,5,26,5,28,0,22,8,8,https://www.basketball-reference.com/players/t/thomptr01.html
2015-16,24,CLE,NBA,PF,21,622,,,,79%,21%,+12.4,+6.6,6,5,28,2,21,3,36,3,15,https://www.basketball-reference.com/players/t/thomptr01.html
2016-17,25,CLE,NBA,C,18,562,,,,2%,98%,+10.8,+6.6,7,10,16,3,24,1,65,4,10,https://www.basketball-reference.com/players/t/thomptr01.html
2017-18,26,CLE,NBA,C,19,416,,,,62%,38%,-2.9,-1.7,2,2,14,5,12,0,28,3,8,https://www.basketball-reference.com/players/t/thomptr01.html
2013-14,26,BRK,NBA,SG,10,124,,100%,,,,-15.7,-18.0,2,0,4,0,7,0,2,2,3,https://www.basketball-reference.com/players/t/thornma01.html
2018-19,24,LAC,NBA,SG,4,12,,,79%,21%,,+12.5,+22.4,0,0,1,0,0,0,0,0,1,https://www.basketball-reference.com/players/t/thornsi01.html
2019-20,22,PHI,NBA,SG,4,75,30%,65%,5%,,,-27.1,-23.1,0,1,2,0,0,0,4,0,0,https://www.basketball-reference.com/players/t/thybuma01.html
2012-13,27,ATL,NBA,SF,6,68,,,77%,23%,,+14.2,+26.3,1,0,1,0,1,0,2,1,2,https://www.basketball-reference.com/players/t/tollian01.html
2013-14,28,CHA,NBA,PF,4,21,,,,100%,,-16.0,-5.9,0,0,1,0,1,0,2,0,0,https://www.basketball-reference.com/players/t/tollian01.html
2015-16,30,DET,NBA,PF,3,26,,,20%,73%,6%,-37.0,-30.9,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/t/tollian01.html
2017-18,22,MIN,NBA,C,5,170,,,,,100%,-15.0,-18.0,6,2,7,3,10,0,26,3,6,https://www.basketball-reference.com/players/t/townska01.html
2019-20,21,POR,NBA,SF,5,153,,29%,71%,,,-16.1,-13.1,1,2,8,2,3,3,8,1,3,https://www.basketball-reference.com/players/t/trentga02.html
2016-17,31,TOR,NBA,SF,10,251,,,58%,42%,,-4.5,+3.0,4,3,12,1,0,2,28,0,3,https://www.basketball-reference.com/players/t/tuckepj01.html
2017-18,32,HOU,NBA,PF,17,569,,,5%,77%,19%,+7.9,+19.5,9,0,25,2,6,1,54,1,4,https://www.basketball-reference.com/players/t/tuckepj01.html
2018-19,33,HOU,NBA,PF,11,426,,,,79%,21%,+8.0,+21.9,4,0,19,2,4,7,46,1,3,https://www.basketball-reference.com/players/t/tuckepj01.html
2019-20,34,HOU,NBA,PF,12,414,,,9%,87%,4%,+3.2,+5.6,6,1,19,3,0,10,46,0,1,https://www.basketball-reference.com/players/t/tuckepj01.html
2019-20,22,UTA,NBA,SG,2,11,,,79%,21%,,-31.8,-36.9,0,0,1,0,0,1,0,0,0,https://www.basketball-reference.com/players/t/tuckera01.html
2005-06,23,LAL,NBA,C,3,25,,,,7%,93%,-18.8,-11.7,1,0,2,0,2,0,0,2,0,https://www.basketball-reference.com/players/t/turiaro01.html
2006-07,24,LAL,NBA,C,4,48,,,,9%,91%,-23.2,-15.2,0,0,4,1,4,2,2,0,0,https://www.basketball-reference.com/players/t/turiaro01.html
2007-08,25,LAL,NBA,C,19,187,,,,28%,73%,-12.9,-18.4,2,2,20,4,9,1,11,1,0,https://www.basketball-reference.com/players/t/turiaro01.html
2010-11,28,NYK,NBA,C,4,75,,,,,100%,-19.8,-17.0,1,1,1,0,6,1,10,2,1,https://www.basketball-reference.com/players/t/turiaro01.html
2011-12,29,MIA,NBA,C,12,121,,,,,100%,+3.5,-5.2,1,1,8,4,5,0,2,1,3,https://www.basketball-reference.com/players/t/turiaro01.html
2012-13,30,LAC,NBA,C,5,59,,,,13%,88%,+7.9,+18.0,1,1,5,0,0,0,0,0,1,https://www.basketball-reference.com/players/t/turiaro01.html
2010-11,22,PHI,NBA,SG,5,97,,42%,54%,4%,,-11.0,-4.2,0,0,7,0,0,2,9,0,8,https://www.basketball-reference.com/players/t/turneev01.html
2011-12,23,PHI,NBA,SF,13,449,,,91%,9%,,-3.8,-10.3,13,12,15,2,22,2,67,6,20,https://www.basketball-reference.com/players/t/turneev01.html
2013-14,25,IND,NBA,SF,12,149,,57%,43%,,,-19.4,-22.5,4,6,6,0,3,1,44,1,2,https://www.basketball-reference.com/players/t/turneev01.html
2014-15,26,BOS,NBA,SG,4,118,,44%,54%,1%,,-7.1,+8.4,6,2,2,0,4,1,42,1,7,https://www.basketball-reference.com/players/t/turneev01.html
2015-16,27,BOS,NBA,SG,6,214,,19%,79%,2%,,-5.3,+2.5,8,9,5,0,8,1,62,2,8,https://www.basketball-reference.com/players/t/turneev01.html
2016-17,28,POR,NBA,SF,4,124,,,89%,9%,2%,-18.5,-1.9,5,2,3,0,5,1,37,0,4,https://www.basketball-reference.com/players/t/turneev01.html
2017-18,29,POR,NBA,SF,3,87,,,99%,1%,,-11.0,-2.9,4,1,5,0,1,1,25,0,2,https://www.basketball-reference.com/players/t/turneev01.html
2018-19,30,POR,NBA,PG,16,245,50%,50%,,,,-1.4,+0.4,8,4,13,1,8,0,88,1,10,https://www.basketball-reference.com/players/t/turneev01.html
2015-16,19,IND,NBA,C,7,197,,,,29%,71%,+3.5,+4.3,4,4,8,3,4,0,7,1,2,https://www.basketball-reference.com/players/t/turnemy01.html
2016-17,20,IND,NBA,C,4,133,,,,,100%,+2.6,+19.9,3,1,5,2,3,0,7,0,5,https://www.basketball-reference.com/players/t/turnemy01.html
2017-18,21,IND,NBA,C,7,196,,,,,100%,+10.6,+10.6,5,4,10,2,10,1,9,3,2,https://www.basketball-reference.com/players/t/turnemy01.html
2018-19,22,IND,NBA,C,4,126,,,,,100%,-5.4,+2.6,1,1,7,1,7,1,16,1,0,https://www.basketball-reference.com/players/t/turnemy01.html
2019-20,23,IND,NBA,C,4,146,,,,,100%,-13.3,-9.0,2,1,6,2,6,0,7,0,1,https://www.basketball-reference.com/players/t/turnemy01.html
2012-13,25,MIL,NBA,C,4,54,,,,,100%,-13.0,+4.9,0,0,3,0,0,0,2,0,0,https://www.basketball-reference.com/players/u/udohek01.html
2014-15,27,LAC,NBA,PF,4,12,,,,82%,18%,+35.4,+34.8,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/u/udohek01.html
2017-18,30,UTA,NBA,C,6,21,,,,9%,91%,-10.9,-9.5,0,1,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/u/udohek01.html
2018-19,31,UTA,NBA,C,2,6,,,,,100%,-62.5,-55.1,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/u/udohek01.html
2007-08,30,SAS,NBA,PF,16,236,,,41%,59%,,+0.3,+1.2,6,3,7,1,3,1,42,1,6,https://www.basketball-reference.com/players/u/udokaim01.html
2008-09,31,SAS,NBA,SF,5,104,,10%,77%,13%,,+2.5,+17.3,2,0,4,0,3,0,10,1,2,https://www.basketball-reference.com/players/u/udokaim01.html
2004-05,22,SAS,NBA,PG,21,241,96%,5%,,,,+6.6,+2.6,8,11,6,1,2,,51,0,5,https://www.basketball-reference.com/players/u/udrihbe01.html
2005-06,23,SAS,NBA,PG,7,47,92%,8%,,,,+26.4,+26.2,1,1,4,0,3,1,19,1,1,https://www.basketball-reference.com/players/u/udrihbe01.html
2006-07,24,SAS,NBA,PG,8,20,,100%,,,,-34.8,-39.9,2,1,0,0,1,0,2,0,2,https://www.basketball-reference.com/players/u/udrihbe01.html
2013-14,31,MEM,NBA,SG,7,115,78%,22%,,,,+0.4,+8.4,7,2,8,0,3,1,29,0,0,https://www.basketball-reference.com/players/u/udrihbe01.html
2014-15,32,MEM,NBA,PG,10,175,98%,2%,,,,-11.1,-16.1,3,1,12,0,3,0,43,0,5,https://www.basketball-reference.com/players/u/udrihbe01.html
2013-14,21,TOR,NBA,C,7,200,,,,,100%,-13.8,-28.6,3,9,7,4,9,0,4,4,2,https://www.basketball-reference.com/players/v/valanjo01.html
2014-15,22,TOR,NBA,C,4,106,,,,,100%,-7.3,+17.5,0,1,1,3,4,0,5,0,3,https://www.basketball-reference.com/players/v/valanjo01.html
2015-16,23,TOR,NBA,C,12,321,,,,,100%,-0.6,+7.3,2,9,15,5,16,0,23,3,7,https://www.basketball-reference.com/players/v/valanjo01.html
2016-17,24,TOR,NBA,C,10,226,,,,,100%,-7.3,-2.6,4,4,10,3,18,1,5,5,4,https://www.basketball-reference.com/players/v/valanjo01.html
2017-18,25,TOR,NBA,C,10,244,,,,,100%,+1.8,+12.5,5,5,7,8,15,0,28,2,7,https://www.basketball-reference.com/players/v/valanjo01.html
2016-17,23,CHI,NBA,SG,4,22,7%,32%,59%,2%,,+8.0,+16.7,1,0,0,0,0,0,5,0,0,https://www.basketball-reference.com/players/v/valende01.html
2016-17,22,TOR,NBA,PG,7,29,100%,,,,,+17.2,+24.8,0,0,1,1,0,0,9,0,1,https://www.basketball-reference.com/players/v/vanvlfr01.html
2017-18,23,TOR,NBA,PG,6,114,100%,,,,,+2.8,+9.1,1,2,1,1,4,0,32,1,3,https://www.basketball-reference.com/players/v/vanvlfr01.html
2018-19,24,TOR,NBA,PG,24,592,100%,,,,,+3.2,-5.0,14,3,20,3,10,6,143,1,11,https://www.basketball-reference.com/players/v/vanvlfr01.html
2019-20,25,TOR,NBA,SG,11,430,18%,82%,,,,+1.8,-14.7,9,7,11,4,11,6,189,2,10,https://www.basketball-reference.com/players/v/vanvlfr01.html
2018-19,19,DEN,NBA,PF,3,5,,,50%,50%,,+10.0,+7.7,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/v/vandeja01.html
2005-06,23,CLE,NBA,C,13,238,,,,11%,89%,-0.3,+5.4,2,1,26,2,16,6,6,5,6,https://www.basketball-reference.com/players/v/varejan01.html
2006-07,24,CLE,NBA,C,20,447,,,,33%,67%,+12.9,+18.3,1,5,28,5,20,22,25,2,10,https://www.basketball-reference.com/players/v/varejan01.html
2007-08,25,CLE,NBA,C,13,240,,,,32%,68%,+0.7,-3.4,3,2,16,2,11,7,20,3,3,https://www.basketball-reference.com/players/v/varejan01.html
2008-09,26,CLE,NBA,PF,14,420,,,,90%,10%,+16.4,+16.0,5,5,24,3,14,2,18,7,1,https://www.basketball-reference.com/players/v/varejan01.html
2009-10,27,CLE,NBA,PF,11,255,,,,37%,63%,+4.9,+6.1,3,3,18,5,13,6,14,2,4,https://www.basketball-reference.com/players/v/varejan01.html
2015-16,33,GSW,NBA,C,17,93,,,,,100%,+14.2,+10.3,1,0,6,1,4,4,34,1,2,https://www.basketball-reference.com/players/v/varejan01.html
2010-11,24,MEM,NBA,PG,13,142,9%,86%,5%,,,-3.4,-3.5,6,2,6,1,6,0,54,1,5,https://www.basketball-reference.com/players/v/vasqugr01.html
2013-14,27,TOR,NBA,PG,7,190,34%,66%,,,,+10.9,+28.5,5,4,11,1,2,1,81,0,3,https://www.basketball-reference.com/players/v/vasqugr01.html
2014-15,28,TOR,NBA,PG,4,101,64%,36%,,,,-23.3,-15.9,2,0,4,2,1,1,27,1,0,https://www.basketball-reference.com/players/v/vasqugr01.html
2016-17,20,MIL,NBA,SG,3,10,,48%,52%,,,-40.0,-40.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/v/vaughra01.html
2014-15,30,DAL,NBA,PF,5,43,,,2%,63%,34%,+2.3,+10.2,0,0,2,0,0,0,8,0,1,https://www.basketball-reference.com/players/v/villach01.html
2015-16,31,DAL,NBA,PF,4,20,,,65%,29%,6%,-28.7,-9.9,0,1,1,0,0,0,2,0,0,https://www.basketball-reference.com/players/v/villach01.html
2019-20,23,MIA,NBA,PG,1,0,100%,,,,,,,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/v/vincega01.html
2015-16,20,POR,NBA,PF,6,12,,,,67%,33%,-24.2,-22.7,0,0,0,0,0,0,5,0,1,https://www.basketball-reference.com/players/v/vonleno01.html
2016-17,21,POR,NBA,PF,4,100,,,,11%,89%,-21.3,-7.2,1,2,3,3,2,0,20,0,2,https://www.basketball-reference.com/players/v/vonleno01.html
2019-20,24,DEN,NBA,C,1,3,,,,,100%,-50.0,-47.6,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/v/vonleno01.html
2011-12,21,PHI,NBA,C,1,3,,,,,100%,+50.0,+51.1,0,0,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/v/vucevni01.html
2018-19,28,ORL,NBA,C,5,147,,,,,100%,-22.6,-18.8,5,4,5,4,5,1,39,0,4,https://www.basketball-reference.com/players/v/vucevni01.html
2019-20,29,ORL,NBA,C,5,185,,,,,100%,-11.6,-14.9,3,5,5,3,5,1,51,1,2,https://www.basketball-reference.com/players/v/vucevni01.html
2005-06,21,LAL,NBA,PG,7,129,60%,40%,,,,+5.8,+21.8,0,2,7,0,4,1,17,0,2,https://www.basketball-reference.com/players/v/vujacsa01.html
2006-07,22,LAL,NBA,SG,4,43,,14%,86%,1%,,-8.5,+3.1,2,0,1,1,0,1,8,0,0,https://www.basketball-reference.com/players/v/vujacsa01.html
2007-08,23,LAL,NBA,SG,21,456,,34%,66%,,,+1.5,-1.4,9,4,15,1,5,10,39,2,6,https://www.basketball-reference.com/players/v/vujacsa01.html
2008-09,24,LAL,NBA,SG,23,250,,52%,48%,,,+0.4,-9.7,5,2,13,0,0,7,31,0,3,https://www.basketball-reference.com/players/v/vujacsa01.html
2009-10,25,LAL,NBA,SG,10,76,,51%,49%,,,+9.4,+5.8,2,0,2,1,0,0,12,0,0,https://www.basketball-reference.com/players/v/vujacsa01.html
2003-04,22,MIA,NBA,PG,13,510,64%,36%,,,,0.0,-0.2,17,19,15,13,28,,165,5,11,https://www.basketball-reference.com/players/w/wadedw01.html
2004-05,23,MIA,NBA,SG,14,571,,98%,2%,,,+7.4,+14.2,26,23,19,9,57,,212,10,11,https://www.basketball-reference.com/players/w/wadedw01.html
2005-06,24,MIA,NBA,SG,23,959,,93%,7%,,,+7.3,+22.2,31,28,25,18,97,6,317,18,19,https://www.basketball-reference.com/players/w/wadedw01.html
2006-07,25,MIA,NBA,SG,4,162,30%,70%,,,,-13.1,-7.7,11,7,2,5,17,4,58,5,3,https://www.basketball-reference.com/players/w/wadedw01.html
2008-09,27,MIA,NBA,SG,7,285,28%,72%,,,,+3.2,+13.5,15,5,8,3,25,2,84,4,8,https://www.basketball-reference.com/players/w/wadedw01.html
2009-10,28,MIA,NBA,SG,5,210,9%,91%,,,,-9.3,-6.4,14,7,5,3,22,3,75,7,2,https://www.basketball-reference.com/players/w/wadedw01.html
2010-11,29,MIA,NBA,SG,21,828,10%,89%,2%,,,+2.4,-3.2,28,24,22,7,85,4,212,15,26,https://www.basketball-reference.com/players/w/wadedw01.html
2011-12,30,MIA,NBA,SG,23,907,15%,84%,1%,,,+10.2,+11.4,45,12,31,3,78,2,232,20,22,https://www.basketball-reference.com/players/w/wadedw01.html
2012-13,31,MIA,NBA,SG,22,782,7%,93%,,,,+3.0,-14.5,29,20,21,3,32,2,243,7,18,https://www.basketball-reference.com/players/w/wadedw01.html
2013-14,32,MIA,NBA,SG,20,693,9%,87%,4%,,,+0.4,-7.8,27,20,21,6,45,3,188,6,9,https://www.basketball-reference.com/players/w/wadedw01.html
2015-16,34,MIA,NBA,SG,14,473,34%,65%,1%,,,+2.2,-8.0,23,11,13,2,27,1,136,4,9,https://www.basketball-reference.com/players/w/wadedw01.html
2016-17,35,CHI,NBA,SG,6,190,8%,91%,1%,,,-5.4,+6.5,4,5,5,1,9,0,55,1,5,https://www.basketball-reference.com/players/w/wadedw01.html
2017-18,36,MIA,NBA,SG,5,127,,82%,17%,,,+1.5,+24.9,10,0,5,0,13,1,45,2,2,https://www.basketball-reference.com/players/w/wadedw01.html
2008-09,23,HOU,NBA,SG,13,181,,80%,20%,,,-5.6,-5.4,2,3,2,4,11,0,21,3,8,https://www.basketball-reference.com/players/w/wafervo01.html
2010-11,25,BOS,NBA,SG,3,5,,100%,,,,-21.1,-22.6,0,0,0,0,0,0,0,0,1,https://www.basketball-reference.com/players/w/wafervo01.html
2011-12,26,ORL,NBA,SG,1,6,,,100%,,,-16.7,-4.1,1,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/w/wafervo01.html
2015-16,24,OKC,NBA,SG,18,491,3%,89%,8%,,,+5.6,+0.8,8,2,13,8,13,1,100,4,7,https://www.basketball-reference.com/players/w/waitedi01.html
2019-20,28,LAL,NBA,SG,5,38,7%,69%,24%,,,-6.5,-14.6,1,0,1,0,1,1,5,0,0,https://www.basketball-reference.com/players/w/waitedi01.html
2008-09,21,BOS,NBA,SF,4,10,,,,100%,,-35.3,-36.3,2,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/w/walkebi01.html
2010-11,23,NYK,NBA,SG,4,89,3%,73%,24%,,,+2.9,+22.9,0,1,0,5,1,2,8,1,2,https://www.basketball-reference.com/players/w/walkebi01.html
2013-14,23,CHA,NBA,PG,4,153,100%,,,,,-11.1,-1.3,8,5,4,2,7,1,56,2,2,https://www.basketball-reference.com/players/w/walkeke02.html
2015-16,25,CHO,NBA,PG,7,260,100%,,,,,-12.2,-7.8,6,6,5,0,17,2,63,4,23,https://www.basketball-reference.com/players/w/walkeke02.html
2019-20,29,BOS,NBA,PG,17,628,100%,,,,,+5.9,+3.4,19,10,23,1,30,15,206,7,19,https://www.basketball-reference.com/players/w/walkeke02.html
2018-19,20,SAS,NBA,SG,6,21,52%,23%,25%,,,+26.2,+29.9,0,0,0,0,0,0,8,0,0,https://www.basketball-reference.com/players/w/walkelo01.html
2013-14,23,WAS,NBA,PG,11,420,100%,,,,,+3.0,+10.4,18,13,10,3,25,0,182,7,7,https://www.basketball-reference.com/players/w/walljo01.html
2014-15,24,WAS,NBA,PG,7,273,84%,17%,,,,+6.3,+4.8,13,6,4,4,10,2,191,2,5,https://www.basketball-reference.com/players/w/walljo01.html
2016-17,26,WAS,NBA,PG,13,507,85%,15%,,,,+1.4,+11.1,33,16,12,5,42,3,308,15,21,https://www.basketball-reference.com/players/w/walljo01.html
2017-18,27,WAS,NBA,PG,6,234,78%,22%,,,,-1.1,+8.9,16,9,10,2,18,2,162,3,7,https://www.basketball-reference.com/players/w/walljo01.html
2018-19,24,LAC,NBA,PG,2,11,100%,,,,,+31.3,+41.8,0,1,0,0,1,0,6,1,0,https://www.basketball-reference.com/players/w/wallaty01.html
2003-04,23,LAL,NBA,PF,17,134,,,26%,74%,,+1.6,+0.3,10,1,11,1,0,,59,0,1,https://www.basketball-reference.com/players/w/waltolu01.html
2005-06,25,LAL,NBA,SF,7,235,,,84%,16%,1%,-13.7,-17.9,6,1,3,2,1,3,24,1,4,https://www.basketball-reference.com/players/w/waltolu01.html
2006-07,26,LAL,NBA,SF,5,128,,,93%,7%,,-12.2,-2.6,11,1,6,0,1,1,27,0,4,https://www.basketball-reference.com/players/w/waltolu01.html
2007-08,27,LAL,NBA,SF,21,353,,,74%,26%,,+1.4,-1.5,12,1,20,4,7,6,94,3,5,https://www.basketball-reference.com/players/w/waltolu01.html
2008-09,28,LAL,NBA,SF,21,332,,,79%,22%,,+6.8,-1.4,13,4,16,2,5,4,97,0,1,https://www.basketball-reference.com/players/w/waltolu01.html
2009-10,29,LAL,NBA,SF,16,96,,,98%,2%,,+10.0,+6.5,4,0,5,0,2,2,31,0,0,https://www.basketball-reference.com/players/w/waltolu01.html
2010-11,30,LAL,NBA,SF,1,4,,,,100%,,-28.9,-28.1,2,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/w/waltolu01.html
2018-19,29,BOS,NBA,PG,4,17,36%,64%,,,,-20.5,-18.6,1,1,0,0,1,0,6,0,0,https://www.basketball-reference.com/players/w/wanambr01.html
2019-20,30,BOS,NBA,PG,17,273,54%,46%,,,,+1.2,-5.7,9,0,15,3,7,0,73,2,3,https://www.basketball-reference.com/players/w/wanambr01.html
2019-20,26,IND,NBA,SF,4,156,,,9%,77%,14%,-9.4,+9.3,2,6,5,2,6,0,29,3,4,https://www.basketball-reference.com/players/w/warretj01.html
