Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2012-13,21,SAS,NBA,PG,20,192,.464,11.7,,.804,.321,.179,.107,.196,.196,,.533,.722,.100,.500,.636,.182,,.458,1.000,,.000,0,,.545,.333,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2013-14,22,SAS,NBA,SG,17,87,.486,10.5,,.914,.314,.171,.086,.343,.086,,.531,.636,.667,.667,.333,.000,,.176,,,.029,1,,.333,.000,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2014-15,23,SAS,NBA,PG,4,22,.833,10.3,,1.000,.333,.167,.000,.500,.000,,.833,1.000,1.000,,.667,,,.200,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2015-16,24,TOR,NBA,SG,20,452,.466,12.1,,.838,.291,.162,.142,.243,.162,,.492,.698,.417,.333,.389,.333,,.148,.750,,.000,0,,.333,.500,,1,0,https://www.basketball-reference.com/players/j/josepco01.html
2016-17,25,TOR,NBA,PG,10,212,.437,15.4,,.690,.141,.155,.127,.268,.310,,.449,.400,.545,.333,.474,.409,,.182,1.000,,.000,0,,.455,.400,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2017-18,26,IND,NBA,PG,7,143,.364,15.8,,.667,.091,.182,.152,.242,.333,,.409,1.000,.500,.400,.125,.273,,.222,1.000,,.000,0,,.364,.250,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2018-19,27,IND,NBA,PG,4,85,.500,14.0,,.625,.292,.125,.125,.083,.375,,.533,.714,.667,.000,.500,.444,,.500,1.000,,.000,0,,.222,.000,,0,0,https://www.basketball-reference.com/players/j/josepco01.html
2005-06,23,LAC,NBA,C,11,324,.593,4.6,,1.000,.488,.407,.070,.035,.000,,.593,.810,.400,.500,.000,,,.569,,,.081,6,,,,,0,0,https://www.basketball-reference.com/players/k/kamanch01.html
2014-15,32,POR,NBA,C,3,37,.500,6.6,,1.000,.375,.250,.250,.125,.000,,.500,.667,.500,.500,.000,,,.500,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/kamanch01.html
2015-16,33,POR,NBA,C,4,32,.389,11.6,,1.000,.056,.278,.333,.333,.000,,.389,1.000,.400,.167,.500,,,.714,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/kamanch01.html
2015-16,22,CHO,NBA,C,7,190,.304,12.3,,.630,.239,.348,.022,.022,.370,,.310,.364,.313,.000,.000,.294,,.444,1.000,,.000,0,,.118,.500,,0,0,https://www.basketball-reference.com/players/k/kaminfr01.html
2011-12,19,UTA,NBA,C,4,43,.438,3.7,,1.000,.625,.313,.063,.000,.000,,.438,.400,.600,.000,,,,.429,,,.063,1,,,,,0,0,https://www.basketball-reference.com/players/k/kanteen01.html
2015-16,23,OKC,NBA,C,18,323,.551,7.2,,.881,.508,.195,.085,.093,.119,,.606,.733,.478,.400,.364,.143,,.587,1.000,,.042,3,,.929,.154,,0,0,https://www.basketball-reference.com/players/k/kanteen01.html
2016-17,24,OKC,NBA,C,5,45,.385,5.3,,1.000,.538,.269,.077,.115,.000,,.385,.571,.286,.000,.000,,,.600,,,.115,3,,,,,0,0,https://www.basketball-reference.com/players/k/kanteen01.html
2018-19,26,POR,NBA,C,16,461,.514,4.9,,.973,.651,.158,.103,.062,.027,,.521,.579,.348,.467,.444,.250,,.541,1.000,,.014,2,,.000,,,0,0,https://www.basketball-reference.com/players/k/kanteen01.html
2019-20,27,BOS,NBA,C,11,102,.524,4.9,,.976,.571,.286,.048,.071,.024,,.512,.583,.417,.000,.667,1.000,,.571,1.000,,.024,1,,.000,,,0,0,https://www.basketball-reference.com/players/k/kanteen01.html
2005-06,24,MIA,NBA,SF,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/k/kaponja01.html
2006-07,25,MIA,NBA,SF,4,77,.471,16.8,,.765,.118,.059,.118,.471,.235,,.462,.500,.000,1.000,.375,.500,,.833,1.000,,.000,0,,.250,1.000,,0,0,https://www.basketball-reference.com/players/k/kaponja01.html
2007-08,26,TOR,NBA,SF,5,152,.585,17.3,,.547,.151,.057,.132,.208,.453,,.621,.625,1.000,.429,.636,.542,,.667,1.000,,.000,0,,.292,.714,,0,0,https://www.basketball-reference.com/players/k/kaponja01.html
2007-08,24,LAL,NBA,SG,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/k/karlco01.html
2018-19,22,DET,NBA,SG,4,133,.489,15.6,,.681,.106,.191,.213,.170,.319,,.438,.200,.333,.600,.500,.600,,.714,1.000,,.000,0,,.067,.000,,0,0,https://www.basketball-reference.com/players/k/kennalu01.html
2013-14,20,CHA,NBA,SF,4,91,.519,4.3,,.963,.778,.111,.000,.074,.037,,.538,.476,.667,,1.000,.000,,.571,,,.074,2,,.000,,,0,0,https://www.basketball-reference.com/players/k/kiddgmi01.html
2019-20,26,DAL,NBA,PF,6,55,.286,17.5,,.357,.071,.214,.071,.000,.643,,.400,1.000,.333,.000,,.222,,.500,1.000,,.000,0,,.778,.143,,0,0,https://www.basketball-reference.com/players/k/kiddgmi01.html
2008-09,24,CLE,NBA,SG,9,11,.333,15.3,,1.000,.000,.000,.333,.667,.000,,.333,,,1.000,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/kinseta01.html
2019-20,28,DAL,NBA,PF,6,203,.333,18.1,,.333,.231,.077,.000,.026,.667,,.615,.778,.333,,.000,.192,,.875,1.000,,.128,4,,.308,.375,,0,0,https://www.basketball-reference.com/players/k/klebima01.html
2005-06,21,DEN,NBA,PF,3,14,.375,13.5,,.875,.000,.500,.125,.250,.125,,.429,,.250,.000,1.000,.000,,1.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/k/kleizli01.html
2006-07,22,DEN,NBA,PF,5,66,.231,16.0,,.538,.231,.000,.231,.077,.462,,.286,.333,,.000,1.000,.167,,.500,1.000,,.077,0,,.333,.500,,0,0,https://www.basketball-reference.com/players/k/kleizli01.html
2007-08,23,DEN,NBA,SF,4,122,.537,11.0,,.659,.463,.049,.098,.049,.341,,.704,.737,1.000,.500,.500,.214,,.737,1.000,,.244,10,,.286,.250,,0,0,https://www.basketball-reference.com/players/k/kleizli01.html
2008-09,24,DEN,NBA,SF,14,210,.470,17.6,,.394,.197,.076,.015,.106,.606,,.538,.692,.400,.000,.429,.425,,.786,1.000,,.030,2,,.425,.647,,0,0,https://www.basketball-reference.com/players/k/kleizli01.html
2017-18,20,PHI,NBA,SG,1,2,1.000,26.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2018-19,21,PHI,NBA,SG,4,36,.333,16.7,,.556,.167,.056,.222,.111,.444,,.300,.667,.000,.250,.000,.375,,.333,.667,,.000,0,,.375,.333,,0,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2019-20,22,PHI,NBA,SG,4,40,.000,24.0,,.143,.000,.000,.143,.000,.857,,.000,,,.000,,.000,,,,,.000,0,,.167,.000,,0,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2004-05,23,PHI,NBA,SF,5,147,.286,24.4,,.143,.000,.000,.000,.143,.857,,.250,,,,.250,.292,,1.000,.857,,.000,0,,.250,.000,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2007-08,26,UTA,NBA,SG,12,259,.411,18.8,,.479,.110,.041,.068,.260,.521,,.543,.875,.333,.400,.474,.289,,.737,.909,,.014,1,,.368,.357,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2008-09,27,UTA,NBA,SF,5,136,.391,20.3,,.435,.065,.000,.065,.304,.565,,.300,1.000,,.667,.071,.462,,.833,1.000,,.022,1,,.423,.545,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2009-10,28,UTA,NBA,SG,10,210,.525,19.1,,.623,.098,.016,.033,.475,.377,,.553,.667,1.000,.500,.517,.478,,.762,.909,,.000,0,,.391,.333,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2010-11,29,CHI,NBA,SG,16,276,.388,20.7,,.469,.041,.041,.031,.357,.531,,.348,.500,.000,.333,.371,.423,,.813,.955,,.010,1,,.231,.333,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2011-12,30,CHI,NBA,SG,6,94,.409,23.0,,.409,.000,.000,.000,.409,.591,,.556,,,,.556,.308,,1.000,1.000,,.000,0,,.154,.000,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2012-13,31,ATL,NBA,SF,6,177,.388,22.8,,.306,.020,.000,.061,.224,.694,,.467,1.000,,.667,.364,.353,,.714,1.000,,.000,0,,.176,.500,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2013-14,32,ATL,NBA,SG,7,250,.455,23.6,,.182,.030,.000,.030,.121,.818,,.583,1.000,,.500,.500,.426,,.857,.957,,.000,0,,.259,.429,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2014-15,33,ATL,NBA,SG,14,526,.391,23.4,,.173,.030,.008,.030,.105,.827,,.565,.500,1.000,.000,.714,.355,,.846,.949,,.000,0,,.191,.286,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2015-16,34,ATL,NBA,SG,10,316,.467,21.2,,.280,.107,.027,.027,.120,.720,,.524,.750,.500,.500,.333,.444,,.909,1.000,,.000,0,,.222,.500,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2016-17,35,CLE,NBA,SG,18,326,.425,23.7,,.138,.025,.000,.000,.113,.863,,.636,1.000,,,.556,.391,,.857,.926,,.013,1,,.406,.393,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2017-18,36,CLE,NBA,SG,22,505,.418,22.5,,.227,.057,.007,.035,.128,.773,,.438,.750,.000,.200,.389,.413,,.857,.978,,.000,0,,.229,.400,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2018-19,37,UTA,NBA,SG,4,30,.375,24.8,,.250,.000,.000,.000,.250,.750,,.500,,,,.500,.333,,1.000,1.000,,.000,0,,.500,.667,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2019-20,38,MIL,NBA,SF,10,119,.426,23.5,,.213,.021,.021,.021,.149,.787,,.500,.000,.000,1.000,.571,.405,,1.000,1.000,,.000,0,,.216,.375,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2009-10,20,UTA,NBA,C,9,31,.400,7.5,,1.000,.300,.500,.000,.200,.000,,.400,.333,.400,,.500,,,.250,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2010-11,21,DEN,NBA,C,1,2,1.000,4.0,,1.000,.000,1.000,.000,.000,.000,,1.000,,1.000,,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2011-12,22,DEN,NBA,C,3,26,.333,7.0,,1.000,.333,.333,.333,.000,.000,,.333,1.000,.000,.000,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2012-13,23,DEN,NBA,C,6,100,.368,5.3,,.947,.368,.526,.053,.000,.053,,.333,.714,.100,.000,,1.000,,.833,.000,,.158,2,,.000,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2013-14,24,MEM,NBA,C,7,45,.438,4.0,,1.000,.500,.438,.000,.063,.000,,.438,.375,.571,,.000,,,.857,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2014-15,25,MEM,NBA,C,11,127,.548,5.0,,1.000,.355,.581,.065,.000,.000,,.548,.727,.444,.500,,,,.529,,,.097,3,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2004-05,21,NJN,NBA,PF,4,154,.563,10.1,,1.000,.292,.167,.250,.292,.000,,.563,.643,.625,.500,.500,,,.778,,,.083,4,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2005-06,22,NJN,NBA,PF,11,366,.504,9.4,,1.000,.287,.240,.171,.302,.000,,.504,.676,.419,.455,.436,,,.754,,,.039,5,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2009-10,26,OKC,NBA,C,6,129,.405,10.5,,1.000,.351,.108,.162,.378,.000,,.405,.538,.500,.167,.357,,,.667,,,.027,1,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2010-11,27,BOS,NBA,C,7,56,.625,11.3,,1.000,.375,.125,.000,.500,.000,,.625,1.000,.000,,.500,,,.800,,,.125,1,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2018-19,20,BRK,NBA,SF,4,68,.400,15.5,,.600,.400,.150,.000,.050,.400,,.500,.500,.333,,1.000,.250,,.667,1.000,,.150,3,,.250,.000,,1,0,https://www.basketball-reference.com/players/k/kurucro01.html
2019-20,21,BRK,NBA,PF,4,58,.550,14.0,,.600,.400,.100,.000,.100,.400,,.917,.875,1.000,,1.000,.000,,.909,,,.050,1,,.000,,,0,0,https://www.basketball-reference.com/players/k/kurucro01.html
2019-20,24,LAL,NBA,PF,21,484,.430,15.2,,.536,.274,.106,.101,.056,.464,,.531,.673,.368,.278,.600,.313,,.804,.923,,.039,5,,.470,.385,,2,0,https://www.basketball-reference.com/players/k/kuzmaky01.html
2013-14,23,GSW,NBA,C,3,8,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/k/kuzmiog01.html
2018-19,22,POR,NBA,PF,3,11,.250,15.5,,.500,.000,.500,.000,.000,.500,,.500,,.500,,,.000,,.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2013-14,21,OKC,NBA,SG,11,100,.405,13.5,,.667,.310,.024,.238,.095,.333,,.536,.769,.000,.400,.250,.143,,.400,.500,,.048,1,,.143,.500,,0,0,https://www.basketball-reference.com/players/l/lambje01.html
2015-16,23,CHO,NBA,SG,3,12,.556,11.8,,.889,.222,.222,.111,.333,.111,,.500,.500,1.000,1.000,.000,1.000,,.250,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/lambje01.html
2007-08,24,HOU,NBA,PF,6,106,.423,4.4,,1.000,.654,.154,.038,.154,.000,,.423,.471,.750,.000,.000,,,.545,,,.115,3,,,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2008-09,25,HOU,NBA,PF,13,240,.557,7.1,,.971,.557,.143,.057,.214,.029,,.574,.641,.700,.500,.333,.000,,.718,,,.171,9,,.500,.000,,1,0,https://www.basketball-reference.com/players/l/landrca01.html
2010-11,27,NOH,NBA,PF,6,213,.456,7.5,,1.000,.412,.250,.118,.221,.000,,.456,.643,.294,.500,.267,,,.839,,,.118,8,,,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2012-13,29,GSW,NBA,PF,12,246,.520,9.6,,1.000,.310,.220,.190,.280,.000,,.520,.613,.636,.368,.429,,,.692,,,.040,4,,,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2019-20,20,BOS,NBA,SG,7,46,.400,11.0,,.800,.200,.400,.200,.000,.200,,.375,1.000,.000,.500,,.500,,.667,1.000,,.300,2,,.000,,,0,0,https://www.basketball-reference.com/players/l/langfro01.html
2013-14,21,DAL,NBA,PG,2,10,.000,16.0,,.667,.333,.000,.000,.333,.333,,.000,.000,,,.000,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/larkish01.html
2017-18,25,BOS,NBA,PG,11,154,.457,11.7,,.629,.400,.143,.029,.057,.371,,.545,.786,.000,1.000,.000,.308,,.250,.500,,.000,0,,.231,.000,,0,0,https://www.basketball-reference.com/players/l/larkish01.html
2016-17,25,CHI,NBA,C,3,26,.364,8.0,,.818,.545,.182,.000,.091,.182,,.444,.500,.500,,.000,.000,,.750,,,.091,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/l/lauvejo01.html
2017-18,26,SAS,NBA,C,1,6,1.000,1.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,1.000,1,,,,,0,0,https://www.basketball-reference.com/players/l/lauvejo01.html
2007-08,23,ATL,NBA,PG,7,61,.750,7.5,,1.000,.625,.000,.125,.250,.000,,.750,.800,,1.000,.500,,,.167,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/lawac01.html
2008-09,24,ATL,NBA,PG,6,28,.333,13.6,,.667,.333,.111,.000,.222,.333,,.333,.333,.000,,.500,.333,,.000,1.000,,.000,0,,.667,.500,,0,0,https://www.basketball-reference.com/players/l/lawac01.html
2019-20,24,ORL,NBA,PF,1,4,1.000,23.0,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,https://www.basketball-reference.com/players/l/lawvi01.html
2009-10,22,DEN,NBA,PG,6,118,.429,8.6,,.714,.600,.057,.000,.057,.286,,.440,.476,.000,,.500,.400,,.182,1.000,,.029,1,,.100,1.000,,0,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2010-11,23,DEN,NBA,PG,5,167,.500,11.2,,.788,.404,.154,.058,.173,.212,,.512,.714,.250,.333,.333,.455,,.048,1.000,,.000,0,,.273,.667,,1,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2011-12,24,DEN,NBA,PG,7,242,.514,13.6,,.743,.275,.174,.073,.220,.257,,.580,.767,.421,.625,.458,.321,,.340,.778,,.018,2,,.107,.333,,1,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2012-13,25,DEN,NBA,PG,6,236,.440,13.1,,.807,.284,.110,.138,.275,.193,,.500,.613,.417,.533,.400,.190,,.159,1.000,,.009,1,,.095,.000,,0,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2015-16,28,IND,NBA,PG,7,74,.333,10.9,,.833,.389,.111,.167,.167,.167,,.400,.286,.500,.667,.333,.000,,.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2017-18,30,WAS,NBA,PG,5,96,.346,17.6,,.692,.038,.077,.269,.308,.308,,.222,.000,.000,.571,.000,.625,,.250,1.000,,.000,0,,.125,1.000,,0,0,https://www.basketball-reference.com/players/l/lawsoty01.html
2016-17,22,POR,NBA,SF,2,16,.500,12.5,,.750,.500,.000,.000,.250,.250,,.333,.500,,,.000,1.000,,1.000,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/laymaja01.html
2017-18,23,POR,NBA,SF,1,8,1.000,4.3,,1.000,.667,.000,.333,.000,.000,,1.000,1.000,,1.000,,,,.333,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/laymaja01.html
2018-19,24,POR,NBA,SF,6,20,.143,18.6,,.286,.286,.000,.000,.000,.714,,.500,.500,,,,.000,,1.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/laymaja01.html
2018-19,24,BRK,NBA,SF,5,144,.493,13.2,,.644,.274,.164,.192,.014,.356,,.511,.700,.333,.429,.000,.462,,.167,.333,,.027,2,,.077,.500,,0,0,https://www.basketball-reference.com/players/l/leverca01.html
2019-20,25,BRK,NBA,SG,4,140,.370,14.2,,.712,.096,.260,.301,.055,.288,,.346,.571,.474,.182,.250,.429,,.111,.556,,.000,0,,.095,.500,,0,0,https://www.basketball-reference.com/players/l/leverca01.html
2017-18,20,IND,NBA,PF,1,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/l/leaftj01.html
2018-19,21,IND,NBA,PF,1,10,.000,9.7,,.667,.667,.000,.000,.000,.333,,.000,.000,,,,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/leaftj01.html
2008-09,23,ORL,NBA,SG,21,550,.435,13.6,,.714,.325,.052,.104,.234,.286,,.500,.520,.500,.375,.528,.273,,.400,1.000,,.026,3,,.545,.292,,1,0,https://www.basketball-reference.com/players/l/leeco01.html
2012-13,27,BOS,NBA,SG,4,39,.200,18.0,,.600,.000,.000,.400,.200,.400,,.333,,,.000,1.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,https://www.basketball-reference.com/players/l/leeco01.html
2013-14,28,MEM,NBA,SG,7,224,.417,14.8,,.683,.200,.133,.150,.183,.317,,.463,.583,.625,.333,.364,.316,,.684,1.000,,.033,1,,.316,.333,,1,0,https://www.basketball-reference.com/players/l/leeco01.html
2014-15,29,MEM,NBA,SG,11,367,.550,15.1,,.700,.180,.120,.160,.240,.300,,.586,.556,.417,.688,.625,.467,,.537,.857,,.010,1,,.333,.500,,0,0,https://www.basketball-reference.com/players/l/leeco01.html
2015-16,30,CHO,NBA,SG,7,257,.412,12.4,,.824,.275,.176,.098,.255,.176,,.405,.357,.556,.200,.462,.444,,.353,.750,,.020,1,,.111,.000,,0,0,https://www.basketball-reference.com/players/l/leeco01.html
2012-13,29,GSW,NBA,PF,6,65,.394,8.2,,1.000,.364,.303,.061,.273,.000,,.394,.500,.300,.500,.333,,,.615,,,.030,1,,,,,0,0,https://www.basketball-reference.com/players/l/leeda02.html
2013-14,30,GSW,NBA,PF,7,217,.532,3.4,,1.000,.662,.286,.000,.052,.000,,.532,.627,.364,,.250,,,.805,,,.221,16,,,,,0,0,https://www.basketball-reference.com/players/l/leeda02.html
2014-15,31,GSW,NBA,PF,13,107,.400,4.2,,1.000,.600,.275,.075,.050,.000,,.400,.583,.182,.000,.000,,,.750,,,.125,5,,,,,0,0,https://www.basketball-reference.com/players/l/leeda02.html
2015-16,32,DAL,NBA,PF,2,33,.750,2.6,,1.000,.625,.375,.000,.000,.000,,.750,.800,.667,,,,,.833,,,.375,3,,,,,0,0,https://www.basketball-reference.com/players/l/leeda02.html
2016-17,33,SAS,NBA,PF,15,245,.521,3.8,,.979,.729,.188,.021,.042,.021,,.532,.657,.111,1.000,.000,.000,,.680,,,.125,6,,.000,,,0,0,https://www.basketball-reference.com/players/l/leeda02.html
2011-12,20,SAS,NBA,SF,14,379,.500,13.9,,.556,.300,.111,.067,.078,.444,,.540,.593,.600,.500,.286,.450,,.593,1.000,,.067,5,,.675,.407,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2012-13,21,SAS,NBA,SF,21,775,.545,11.6,,.720,.318,.194,.109,.100,.280,,.605,.731,.634,.478,.286,.390,,.522,1.000,,.066,13,,.576,.353,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2013-14,22,SAS,NBA,SF,23,736,.510,13.6,,.690,.230,.180,.130,.151,.310,,.552,.727,.442,.516,.444,.419,,.352,.935,,.067,16,,.338,.440,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2014-15,23,SAS,NBA,SF,7,250,.477,13.6,,.761,.147,.211,.248,.156,.239,,.494,.750,.478,.407,.412,.423,,.439,.909,,.028,3,,.192,.600,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2015-16,24,SAS,NBA,SF,10,339,.500,12.2,,.765,.289,.157,.157,.163,.235,,.520,.750,.462,.346,.333,.436,,.303,.941,,.096,16,,.282,.909,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2016-17,25,SAS,NBA,SF,12,429,.525,13.5,,.728,.213,.188,.198,.129,.272,,.551,.674,.421,.550,.538,.455,,.198,.800,,.054,9,,.164,.889,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2018-19,27,TOR,NBA,SF,24,939,.490,13.8,,.708,.238,.153,.190,.127,.292,,.536,.737,.421,.394,.508,.379,,.282,.509,,.077,33,,.124,.500,,1,0,https://www.basketball-reference.com/players/l/leonaka01.html
2019-20,28,LAC,NBA,SF,13,511,.489,13.7,,.728,.198,.183,.216,.131,.272,,.549,.679,.490,.586,.371,.329,,.187,.917,,.056,14,,.055,.250,,0,0,https://www.basketball-reference.com/players/l/leonaka01.html
2013-14,21,POR,NBA,C,4,9,.000,14.0,,1.000,.000,.500,.000,.500,.000,,.000,,.000,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2014-15,22,POR,NBA,C,5,106,.667,19.1,,.381,.143,.048,.095,.095,.619,,.500,.667,.000,.500,.500,.769,,.750,1.000,,.048,1,,.154,.500,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2016-17,24,POR,NBA,PF,3,31,.200,22.0,,.200,.000,.200,.000,.000,.800,,1.000,,1.000,,,.000,,1.000,,,.000,0,,.250,.000,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2017-18,25,POR,NBA,C,2,8,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,1.000,4,,,,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2018-19,26,POR,NBA,C,11,170,.523,16.2,,.492,.231,.092,.138,.031,.508,,.625,.733,.667,.444,.500,.424,,.900,1.000,,.108,6,,.030,.000,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2019-20,27,MIA,NBA,C,3,31,.625,15.1,,.500,.250,.250,.000,.000,.500,,.750,.500,1.000,,,.500,,1.000,1.000,,.125,1,,.000,,,0,0,https://www.basketball-reference.com/players/l/leoname01.html
2012-13,23,MEM,NBA,PF,5,11,.500,17.5,,1.000,.000,.000,.500,.500,.000,,.500,,,1.000,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/leuerjo01.html
2013-14,24,MEM,NBA,PF,3,23,.429,12.9,,.714,.286,.286,.000,.143,.286,,.400,1.000,.000,,.000,.500,,.500,1.000,,.143,1,,.000,,,0,0,https://www.basketball-reference.com/players/l/leuerjo01.html
2014-15,25,MEM,NBA,PF,4,9,.500,3.0,,1.000,.500,.500,.000,.000,.000,,.500,1.000,.000,,,,,1.000,,,.250,1,,,,,0,0,https://www.basketball-reference.com/players/l/leuerjo01.html
2018-19,29,DET,NBA,PF,1,5,.500,7.0,,1.000,.500,.000,.500,.000,.000,,.500,1.000,,.000,,,,1.000,,,.500,1,,,,,0,0,https://www.basketball-reference.com/players/l/leuerjo01.html
2012-13,24,OKC,NBA,SG,8,68,.333,13.9,,.444,.444,.000,.000,.000,.556,,.500,.500,,,,.200,,1.000,1.000,,.000,0,,.800,.250,,0,0,https://www.basketball-reference.com/players/l/liggide01.html
2017-18,29,NOP,NBA,SG,3,14,.000,14.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/liggide01.html
2013-14,23,POR,NBA,PG,11,466,.439,14.4,,.630,.265,.153,.069,.143,.370,,.471,.660,.241,.385,.407,.386,,.071,.370,,.011,2,,.100,.571,,1,0,https://www.basketball-reference.com/players/l/lillada01.html
2014-15,24,POR,NBA,PG,5,201,.406,13.8,,.677,.396,.042,.042,.198,.323,,.523,.658,.500,.000,.368,.161,,.206,.400,,.021,2,,.097,.333,,0,0,https://www.basketball-reference.com/players/l/lillada01.html
2015-16,25,POR,NBA,PG,11,437,.368,16.1,,.558,.264,.062,.120,.112,.442,,.348,.422,.400,.276,.222,.393,,.362,.381,,.017,4,,.065,.571,,0,0,https://www.basketball-reference.com/players/l/lillada01.html
